"age_group";"vac_exposure_date";"vac_concept_id";"n"
"70-79";2022-02-23;"Pfizer-mRNA-BNT162b";1
"70-79";2022-02-23;"Moderna-mRNA-1273";5
"70-79";2022-02-24;"Moderna-mRNA-1273";7
"70-79";2022-02-25;"Pfizer-mRNA-BNT162b";1
"70-79";2022-02-25;"Moderna-mRNA-1273";4
"70-79";2022-02-26;"Moderna-mRNA-1273";1
"70-79";2022-02-27;"Pfizer-mRNA-BNT162b";1
"70-79";2022-02-28;"Pfizer-mRNA-BNT162b";1
"70-79";2022-02-28;"Moderna-mRNA-1273";1
"70-79";2022-03-01;"Moderna-mRNA-1273";3
"70-79";2022-03-02;"Pfizer-mRNA-BNT162b";1
"70-79";2022-03-02;"Moderna-mRNA-1273";3
"70-79";2022-03-03;"Pfizer-mRNA-BNT162b";1
"70-79";2022-03-03;"Moderna-mRNA-1273";4
"70-79";2022-03-04;"Pfizer-mRNA-BNT162b";1
"70-79";2022-03-04;"Moderna-mRNA-1273";1
"70-79";2022-03-05;"Moderna-mRNA-1273";2
"70-79";2022-03-08;"Moderna-mRNA-1273";2
"70-79";2022-03-09;"Moderna-mRNA-1273";3
"70-79";2022-03-10;"Pfizer-mRNA-BNT162b";1
"70-79";2022-03-10;"Moderna-mRNA-1273";6
"70-79";2022-03-11;"Moderna-mRNA-1273";3
"70-79";2022-03-15;"Moderna-mRNA-1273";2
"70-79";2022-03-16;"Pfizer-mRNA-BNT162b";1
"70-79";2022-03-16;"Moderna-mRNA-1273";1
"70-79";2022-03-17;"Pfizer-mRNA-BNT162b";1
"70-79";2022-03-19;"Moderna-mRNA-1273";1
"70-79";2022-03-21;"Moderna-mRNA-1273";1
"70-79";2022-03-22;"Pfizer-mRNA-BNT162b";1
"70-79";2022-03-22;"Moderna-mRNA-1273";1
"70-79";2022-03-23;"Pfizer-mRNA-BNT162b";1
"70-79";2022-03-24;"Pfizer-mRNA-BNT162b";1
"70-79";2022-03-24;"Moderna-mRNA-1273";2
"70-79";2022-03-30;"Moderna-mRNA-1273";1
"70-79";2022-03-31;"Pfizer-mRNA-BNT162b";3
"70-79";2022-04-04;"Moderna-mRNA-1273";1
"70-79";2022-04-05;"Moderna-mRNA-1273";1
"70-79";2022-04-06;"Pfizer-mRNA-BNT162b";1
"70-79";2022-04-07;"Pfizer-mRNA-BNT162b";1
"70-79";2022-04-08;"Pfizer-mRNA-BNT162b";1
"70-79";2022-04-12;"Moderna-mRNA-1273";1
"70-79";2022-04-13;"Moderna-mRNA-1273";1
"70-79";2022-04-14;"Pfizer-mRNA-BNT162b";1
"70-79";2022-04-19;"Pfizer-mRNA-BNT162b";1
"70-79";2022-04-19;"Moderna-mRNA-1273";1
"70-79";2022-04-20;"Pfizer-mRNA-BNT162b";2
"70-79";2022-04-21;"Pfizer-mRNA-BNT162b";2
"70-79";2022-04-21;"Moderna-mRNA-1273";1
"70-79";2022-04-22;"Pfizer-mRNA-BNT162b";1
"70-79";2022-04-22;"Moderna-mRNA-1273";1
"70-79";2022-04-24;"Pfizer-mRNA-BNT162b";1
"70-79";2022-04-26;"Pfizer-mRNA-BNT162b";1
"70-79";2022-04-27;"Pfizer-mRNA-BNT162b";1
"70-79";2022-04-28;"Moderna-mRNA-1273";1
"70-79";2022-04-29;"Pfizer-mRNA-BNT162b";1
"70-79";2022-05-04;"Pfizer-mRNA-BNT162b";1
"70-79";2022-05-05;"Pfizer-mRNA-BNT162b";1
"70-79";2022-05-06;"Pfizer-mRNA-BNT162b";1
"70-79";2022-05-09;"Pfizer-mRNA-BNT162b";1
"70-79";2022-05-10;"Pfizer-mRNA-BNT162b";1
"70-79";2022-05-11;"Pfizer-mRNA-BNT162b";4
"70-79";2022-05-12;"Pfizer-mRNA-BNT162b";1
"70-79";2022-05-13;"Pfizer-mRNA-BNT162b";4
"70-79";2022-05-16;"Pfizer-mRNA-BNT162b";2
"70-79";2022-05-17;"Pfizer-mRNA-BNT162b";1
"70-79";2022-05-18;"Pfizer-mRNA-BNT162b";1
"70-79";2022-05-19;"Moderna-mRNA-1273";1
"70-79";2022-05-20;"Pfizer-mRNA-BNT162b";2
"70-79";2022-05-20;"Moderna-mRNA-1273";1
"70-79";2022-05-24;"Pfizer-mRNA-BNT162b";3
"70-79";2022-05-25;"Pfizer-mRNA-BNT162b";3
"70-79";2022-05-26;"Pfizer-mRNA-BNT162b";4
"70-79";2022-05-27;"Pfizer-mRNA-BNT162b";3
"70-79";2022-05-31;"Pfizer-mRNA-BNT162b";2
"70-79";2022-06-01;"Pfizer-mRNA-BNT162b";1
"70-79";2022-06-02;"Pfizer-mRNA-BNT162b";1
"70-79";2022-06-07;"Pfizer-mRNA-BNT162b";1
"70-79";2022-06-08;"Pfizer-mRNA-BNT162b";2
"70-79";2022-06-09;"Pfizer-mRNA-BNT162b";1
"70-79";2022-06-13;"Pfizer-mRNA-BNT162b";1
"70-79";2022-06-17;"Pfizer-mRNA-BNT162b";1
"70-79";2022-06-21;"Pfizer-mRNA-BNT162b";2
"70-79";2022-06-22;"Pfizer-mRNA-BNT162b";1
"70-79";2022-06-23;"Pfizer-mRNA-BNT162b";1
"70-79";2022-06-27;"Pfizer-mRNA-BNT162b";1
"70-79";2022-06-30;"Pfizer-mRNA-BNT162b";4
"80-115";2020-12-27;"Pfizer-mRNA-BNT162b";2
"80-115";2020-12-30;"Pfizer-mRNA-BNT162b";1
"80-115";2021-01-04;"Pfizer-mRNA-BNT162b";2
"80-115";2021-01-05;"Pfizer-mRNA-BNT162b";13
"80-115";2021-01-06;"Pfizer-mRNA-BNT162b";1
"80-115";2021-01-07;"Pfizer-mRNA-BNT162b";2
"80-115";2021-01-08;"Pfizer-mRNA-BNT162b";6
"80-115";2021-01-09;"Pfizer-mRNA-BNT162b";7
"80-115";2021-01-10;"Pfizer-mRNA-BNT162b";1
"80-115";2021-01-11;"Pfizer-mRNA-BNT162b";7
"80-115";2021-01-12;"Pfizer-mRNA-BNT162b";5
"80-115";2021-01-13;"Pfizer-mRNA-BNT162b";1
"80-115";2021-01-14;"Pfizer-mRNA-BNT162b";1
"80-115";2021-01-15;"Pfizer-mRNA-BNT162b";6
"80-115";2021-01-16;"Pfizer-mRNA-BNT162b";2
"80-115";2021-01-17;"Pfizer-mRNA-BNT162b";1
"80-115";2021-01-18;"Pfizer-mRNA-BNT162b";6
"80-115";2021-01-19;"Pfizer-mRNA-BNT162b";1
"80-115";2021-01-20;"Pfizer-mRNA-BNT162b";4
"80-115";2021-01-21;"Pfizer-mRNA-BNT162b";2
"80-115";2021-01-22;"Pfizer-mRNA-BNT162b";4
"80-115";2021-01-25;"Pfizer-mRNA-BNT162b";5
"80-115";2021-01-26;"Pfizer-mRNA-BNT162b";9
"80-115";2021-01-27;"Pfizer-mRNA-BNT162b";8
"80-115";2021-01-28;"Pfizer-mRNA-BNT162b";2
"80-115";2021-01-29;"Pfizer-mRNA-BNT162b";7
"80-115";2021-01-30;"Pfizer-mRNA-BNT162b";6
"80-115";2021-01-31;"Pfizer-mRNA-BNT162b";3
"80-115";2021-02-01;"Pfizer-mRNA-BNT162b";8
"80-115";2021-02-02;"Pfizer-mRNA-BNT162b";2
"80-115";2021-02-03;"Pfizer-mRNA-BNT162b";1
"80-115";2021-02-05;"Pfizer-mRNA-BNT162b";4
"80-115";2021-02-06;"Pfizer-mRNA-BNT162b";1
"80-115";2021-02-08;"Pfizer-mRNA-BNT162b";9
"80-115";2021-02-08;"Moderna-mRNA-1273";1
"80-115";2021-02-09;"Pfizer-mRNA-BNT162b";1
"80-115";2021-02-10;"Pfizer-mRNA-BNT162b";3
"80-115";2021-02-11;"Pfizer-mRNA-BNT162b";3
"80-115";2021-02-12;"Pfizer-mRNA-BNT162b";8
"80-115";2021-02-15;"Pfizer-mRNA-BNT162b";8
"80-115";2021-02-16;"Pfizer-mRNA-BNT162b";6
"80-115";2021-02-17;"Pfizer-mRNA-BNT162b";7
"80-115";2021-02-17;"Moderna-mRNA-1273";1
"80-115";2021-02-18;"Pfizer-mRNA-BNT162b";66
"80-115";2021-02-19;"Pfizer-mRNA-BNT162b";110
"80-115";2021-02-20;"Pfizer-mRNA-BNT162b";4
"80-115";2021-02-21;"Pfizer-mRNA-BNT162b";2
"80-115";2021-02-22;"Pfizer-mRNA-BNT162b";68
"80-115";2021-02-23;"Pfizer-mRNA-BNT162b";381
"80-115";2021-02-23;"Moderna-mRNA-1273";1
"80-115";2021-02-24;"Pfizer-mRNA-BNT162b";706
"80-115";2021-02-24;"Moderna-mRNA-1273";1
"80-115";2021-02-25;"Pfizer-mRNA-BNT162b";765
"80-115";2021-02-25;"Moderna-mRNA-1273";7
"80-115";2021-02-26;"Pfizer-mRNA-BNT162b";502
"80-115";2021-02-26;"Moderna-mRNA-1273";4
"80-115";2021-02-27;"Pfizer-mRNA-BNT162b";15
"80-115";2021-03-01;"Pfizer-mRNA-BNT162b";27
"80-115";2021-03-01;"Moderna-mRNA-1273";5
"80-115";2021-03-02;"Pfizer-mRNA-BNT162b";383
"80-115";2021-03-03;"Pfizer-mRNA-BNT162b";684
"80-115";2021-03-03;"Moderna-mRNA-1273";6
"80-115";2021-03-04;"Pfizer-mRNA-BNT162b";520
"80-115";2021-03-04;"Moderna-mRNA-1273";6
"80-115";2021-03-05;"Pfizer-mRNA-BNT162b";314
"80-115";2021-03-05;"Moderna-mRNA-1273";16
"80-115";2021-03-06;"Pfizer-mRNA-BNT162b";3
"80-115";2021-03-06;"Moderna-mRNA-1273";8
"80-115";2021-03-06;"AZ-ChAdOx1";1
"80-115";2021-03-08;"Pfizer-mRNA-BNT162b";33
"80-115";2021-03-08;"Moderna-mRNA-1273";12
"80-115";2021-03-09;"Pfizer-mRNA-BNT162b";213
"80-115";2021-03-09;"Moderna-mRNA-1273";1
"80-115";2021-03-09;"AZ-ChAdOx1";1
"80-115";2021-03-10;"Pfizer-mRNA-BNT162b";265
"80-115";2021-03-10;"Moderna-mRNA-1273";1
"80-115";2021-03-11;"Pfizer-mRNA-BNT162b";235
"80-115";2021-03-12;"Pfizer-mRNA-BNT162b";189
"80-115";2021-03-12;"Moderna-mRNA-1273";1
"80-115";2021-03-13;"Pfizer-mRNA-BNT162b";5
"80-115";2021-03-15;"Pfizer-mRNA-BNT162b";45
"80-115";2021-03-16;"Pfizer-mRNA-BNT162b";314
"80-115";2021-03-17;"Pfizer-mRNA-BNT162b";693
"80-115";2021-03-17;"Moderna-mRNA-1273";2
"80-115";2021-03-18;"Pfizer-mRNA-BNT162b";810
"80-115";2021-03-18;"Moderna-mRNA-1273";18
"80-115";2021-03-19;"Pfizer-mRNA-BNT162b";683
"80-115";2021-03-19;"Moderna-mRNA-1273";10
"80-115";2021-03-20;"Pfizer-mRNA-BNT162b";6
"80-115";2021-03-22;"Pfizer-mRNA-BNT162b";42
"80-115";2021-03-22;"Moderna-mRNA-1273";22
"80-115";2021-03-23;"Pfizer-mRNA-BNT162b";447
"80-115";2021-03-23;"Moderna-mRNA-1273";28
"80-115";2021-03-24;"Pfizer-mRNA-BNT162b";902
"80-115";2021-03-24;"Moderna-mRNA-1273";45
"80-115";2021-03-25;"Pfizer-mRNA-BNT162b";897
"80-115";2021-03-25;"Moderna-mRNA-1273";29
"80-115";2021-03-25;"AZ-ChAdOx1";1
"80-115";2021-03-26;"Pfizer-mRNA-BNT162b";738
"80-115";2021-03-26;"Moderna-mRNA-1273";40
"80-115";2021-03-27;"Pfizer-mRNA-BNT162b";5
"80-115";2021-03-29;"Pfizer-mRNA-BNT162b";81
"80-115";2021-03-29;"Moderna-mRNA-1273";29
"80-115";2021-03-30;"Pfizer-mRNA-BNT162b";1767
"80-115";2021-03-30;"Moderna-mRNA-1273";31
"80-115";2021-03-31;"Pfizer-mRNA-BNT162b";2233
"80-115";2021-03-31;"Moderna-mRNA-1273";25
"80-115";2021-04-01;"Pfizer-mRNA-BNT162b";1337
"80-115";2021-04-01;"Moderna-mRNA-1273";11
"80-115";2021-04-02;"Pfizer-mRNA-BNT162b";36
"80-115";2021-04-02;"Moderna-mRNA-1273";1
"80-115";2021-04-03;"Pfizer-mRNA-BNT162b";1
"80-115";2021-04-03;"Moderna-mRNA-1273";7
"80-115";2021-04-06;"Pfizer-mRNA-BNT162b";731
"80-115";2021-04-06;"Moderna-mRNA-1273";52
"80-115";2021-04-07;"Pfizer-mRNA-BNT162b";1452
"80-115";2021-04-07;"Moderna-mRNA-1273";32
"80-115";2021-04-08;"Pfizer-mRNA-BNT162b";882
"80-115";2021-04-08;"Moderna-mRNA-1273";33
"80-115";2021-04-09;"Pfizer-mRNA-BNT162b";459
"80-115";2021-04-09;"Moderna-mRNA-1273";13
"80-115";2021-04-10;"Moderna-mRNA-1273";1
"80-115";2021-04-12;"Pfizer-mRNA-BNT162b";3
"80-115";2021-04-12;"Moderna-mRNA-1273";19
"80-115";2021-04-13;"Pfizer-mRNA-BNT162b";159
"80-115";2021-04-13;"Moderna-mRNA-1273";10
"80-115";2021-04-14;"Pfizer-mRNA-BNT162b";308
"80-115";2021-04-14;"Moderna-mRNA-1273";7
"80-115";2021-04-15;"Pfizer-mRNA-BNT162b";399
"80-115";2021-04-15;"Moderna-mRNA-1273";22
"80-115";2021-04-16;"Pfizer-mRNA-BNT162b";500
"80-115";2021-04-16;"Moderna-mRNA-1273";13
"80-115";2021-04-19;"Pfizer-mRNA-BNT162b";41
"80-115";2021-04-19;"Moderna-mRNA-1273";15
"80-115";2021-04-20;"Pfizer-mRNA-BNT162b";1214
"80-115";2021-04-20;"Moderna-mRNA-1273";29
"80-115";2021-04-21;"Pfizer-mRNA-BNT162b";1825
"80-115";2021-04-21;"Moderna-mRNA-1273";45
"80-115";2021-04-22;"Pfizer-mRNA-BNT162b";1396
"80-115";2021-04-22;"Moderna-mRNA-1273";30
"80-115";2021-04-23;"Pfizer-mRNA-BNT162b";285
"80-115";2021-04-23;"Moderna-mRNA-1273";28
"80-115";2021-04-24;"Moderna-mRNA-1273";2
"80-115";2021-04-26;"Moderna-mRNA-1273";24
"80-115";2021-04-26;"Jansen-Ad26";1
"80-115";2021-04-27;"Pfizer-mRNA-BNT162b";694
"80-115";2021-04-27;"Moderna-mRNA-1273";32
"80-115";2021-04-28;"Pfizer-mRNA-BNT162b";1317
"80-115";2021-04-28;"Moderna-mRNA-1273";20
"80-115";2021-04-28;"Jansen-Ad26";1
"80-115";2021-04-29;"Pfizer-mRNA-BNT162b";820
"80-115";2021-04-29;"Moderna-mRNA-1273";14
"80-115";2021-04-30;"Pfizer-mRNA-BNT162b";403
"80-115";2021-04-30;"Moderna-mRNA-1273";7
"80-115";2021-05-01;"Pfizer-mRNA-BNT162b";5
"80-115";2021-05-01;"Moderna-mRNA-1273";1
"80-115";2021-05-03;"Pfizer-mRNA-BNT162b";29
"80-115";2021-05-03;"Moderna-mRNA-1273";5
"80-115";2021-05-03;"Jansen-Ad26";1
"80-115";2021-05-04;"Pfizer-mRNA-BNT162b";106
"80-115";2021-05-04;"Moderna-mRNA-1273";37
"80-115";2021-05-05;"Pfizer-mRNA-BNT162b";113
"80-115";2021-05-05;"Moderna-mRNA-1273";24
"80-115";2021-05-06;"Pfizer-mRNA-BNT162b";91
"80-115";2021-05-06;"Moderna-mRNA-1273";23
"80-115";2021-05-07;"Pfizer-mRNA-BNT162b";87
"80-115";2021-05-07;"Moderna-mRNA-1273";14
"80-115";2021-05-07;"Jansen-Ad26";1
"80-115";2021-05-10;"Pfizer-mRNA-BNT162b";7
"80-115";2021-05-10;"Moderna-mRNA-1273";14
"80-115";2021-05-10;"Jansen-Ad26";1
"80-115";2021-05-11;"Pfizer-mRNA-BNT162b";43
"80-115";2021-05-11;"Moderna-mRNA-1273";7
"80-115";2021-05-12;"Pfizer-mRNA-BNT162b";47
"80-115";2021-05-12;"Moderna-mRNA-1273";13
"80-115";2021-05-13;"Pfizer-mRNA-BNT162b";70
"80-115";2021-05-13;"Moderna-mRNA-1273";8
"80-115";2021-05-14;"Pfizer-mRNA-BNT162b";47
"80-115";2021-05-14;"Moderna-mRNA-1273";2
"80-115";2021-05-14;"Jansen-Ad26";1
"80-115";2021-05-17;"Pfizer-mRNA-BNT162b";2
"80-115";2021-05-17;"Moderna-mRNA-1273";4
"80-115";2021-05-18;"Pfizer-mRNA-BNT162b";15
"80-115";2021-05-18;"Moderna-mRNA-1273";2
"80-115";2021-05-19;"Pfizer-mRNA-BNT162b";19
"80-115";2021-05-19;"Moderna-mRNA-1273";3
"80-115";2021-05-20;"Pfizer-mRNA-BNT162b";36
"80-115";2021-05-20;"Moderna-mRNA-1273";4
"80-115";2021-05-21;"Pfizer-mRNA-BNT162b";58
"80-115";2021-05-21;"Moderna-mRNA-1273";2
"80-115";2021-05-24;"Pfizer-mRNA-BNT162b";1
"80-115";2021-05-25;"Pfizer-mRNA-BNT162b";18
"80-115";2021-05-25;"Moderna-mRNA-1273";3
"80-115";2021-05-26;"Pfizer-mRNA-BNT162b";22
"80-115";2021-05-26;"Moderna-mRNA-1273";2
"80-115";2021-05-27;"Pfizer-mRNA-BNT162b";15
"80-115";2021-05-27;"Moderna-mRNA-1273";4
"80-115";2021-05-28;"Pfizer-mRNA-BNT162b";43
"80-115";2021-05-28;"Moderna-mRNA-1273";6
"80-115";2021-05-29;"AZ-ChAdOx1";1
"80-115";2021-05-31;"Pfizer-mRNA-BNT162b";4
"80-115";2021-05-31;"Moderna-mRNA-1273";4
"80-115";2021-06-01;"Pfizer-mRNA-BNT162b";14
"80-115";2021-06-01;"Moderna-mRNA-1273";4
"80-115";2021-06-01;"AZ-ChAdOx1";1
"80-115";2021-06-01;"Jansen-Ad26";1
"80-115";2021-06-02;"Pfizer-mRNA-BNT162b";18
"80-115";2021-06-02;"AZ-ChAdOx1";1
"80-115";2021-06-02;"Jansen-Ad26";1
"80-115";2021-06-03;"Pfizer-mRNA-BNT162b";16
"80-115";2021-06-03;"Moderna-mRNA-1273";2
"80-115";2021-06-04;"Pfizer-mRNA-BNT162b";30
"80-115";2021-06-04;"Moderna-mRNA-1273";3
"80-115";2021-06-07;"Pfizer-mRNA-BNT162b";2
"80-115";2021-06-07;"Moderna-mRNA-1273";1
"80-115";2021-06-08;"Pfizer-mRNA-BNT162b";2
"80-115";2021-06-08;"Moderna-mRNA-1273";3
"80-115";2021-06-09;"Pfizer-mRNA-BNT162b";9
"80-115";2021-06-09;"Moderna-mRNA-1273";2
"80-115";2021-06-09;"Jansen-Ad26";1
"80-115";2021-06-10;"Pfizer-mRNA-BNT162b";13
"80-115";2021-06-10;"Jansen-Ad26";1
"80-115";2021-06-11;"Pfizer-mRNA-BNT162b";15
"80-115";2021-06-11;"Jansen-Ad26";1
"80-115";2021-06-14;"Pfizer-mRNA-BNT162b";4
"80-115";2021-06-15;"Pfizer-mRNA-BNT162b";2
"80-115";2021-06-15;"Moderna-mRNA-1273";1
"80-115";2021-06-15;"Jansen-Ad26";1
"80-115";2021-06-16;"Pfizer-mRNA-BNT162b";4
"80-115";2021-06-16;"Jansen-Ad26";2
"80-115";2021-06-17;"Pfizer-mRNA-BNT162b";12
"80-115";2021-06-17;"Moderna-mRNA-1273";1
"80-115";2021-06-17;"Jansen-Ad26";1
"80-115";2021-06-18;"Pfizer-mRNA-BNT162b";12
"80-115";2021-06-21;"Pfizer-mRNA-BNT162b";1
"80-115";2021-06-22;"Pfizer-mRNA-BNT162b";6
"80-115";2021-06-22;"Moderna-mRNA-1273";1
"80-115";2021-06-23;"Pfizer-mRNA-BNT162b";8
"80-115";2021-06-25;"Pfizer-mRNA-BNT162b";8
"80-115";2021-06-25;"Moderna-mRNA-1273";1
"80-115";2021-06-26;"Pfizer-mRNA-BNT162b";1
"80-115";2021-06-28;"Pfizer-mRNA-BNT162b";1
"80-115";2021-06-29;"Pfizer-mRNA-BNT162b";4
"80-115";2021-06-30;"Pfizer-mRNA-BNT162b";7
"80-115";2021-07-01;"Pfizer-mRNA-BNT162b";5
"80-115";2021-07-01;"Moderna-mRNA-1273";1
"80-115";2021-07-02;"Pfizer-mRNA-BNT162b";6
"80-115";2021-07-05;"Pfizer-mRNA-BNT162b";3
"80-115";2021-07-06;"Pfizer-mRNA-BNT162b";1
"80-115";2021-07-06;"Moderna-mRNA-1273";3
"80-115";2021-07-07;"Pfizer-mRNA-BNT162b";5
"80-115";2021-07-08;"Pfizer-mRNA-BNT162b";5
"80-115";2021-07-08;"Moderna-mRNA-1273";2
"80-115";2021-07-09;"Pfizer-mRNA-BNT162b";5
"80-115";2021-07-09;"Moderna-mRNA-1273";2
"80-115";2021-07-09;"Jansen-Ad26";2
"80-115";2021-07-10;"Pfizer-mRNA-BNT162b";1
"80-115";2021-07-12;"Pfizer-mRNA-BNT162b";1
"80-115";2021-07-13;"Pfizer-mRNA-BNT162b";3
"80-115";2021-07-14;"Pfizer-mRNA-BNT162b";2
"80-115";2021-07-15;"Pfizer-mRNA-BNT162b";3
"80-115";2021-07-16;"Pfizer-mRNA-BNT162b";6
"80-115";2021-07-19;"Pfizer-mRNA-BNT162b";1
"80-115";2021-07-20;"Pfizer-mRNA-BNT162b";3
"80-115";2021-07-21;"Pfizer-mRNA-BNT162b";4
"80-115";2021-07-21;"Moderna-mRNA-1273";1
"80-115";2021-07-22;"Pfizer-mRNA-BNT162b";2
"80-115";2021-07-23;"Pfizer-mRNA-BNT162b";3
"80-115";2021-07-26;"Jansen-Ad26";1
"80-115";2021-07-27;"Pfizer-mRNA-BNT162b";2
"80-115";2021-07-28;"Pfizer-mRNA-BNT162b";5
"80-115";2021-07-29;"Pfizer-mRNA-BNT162b";1
"80-115";2021-07-29;"Moderna-mRNA-1273";1
"80-115";2021-07-29;"Jansen-Ad26";1
"80-115";2021-07-30;"Pfizer-mRNA-BNT162b";4
"80-115";2021-08-03;"Moderna-mRNA-1273";1
"80-115";2021-08-04;"Pfizer-mRNA-BNT162b";1
"80-115";2021-08-04;"Moderna-mRNA-1273";1
"80-115";2021-08-05;"Pfizer-mRNA-BNT162b";4
"80-115";2021-08-05;"Moderna-mRNA-1273";1
"80-115";2021-08-06;"Pfizer-mRNA-BNT162b";3
"80-115";2021-08-06;"Moderna-mRNA-1273";1
"80-115";2021-08-10;"Pfizer-mRNA-BNT162b";2
"80-115";2021-08-10;"Moderna-mRNA-1273";1
"80-115";2021-08-11;"Pfizer-mRNA-BNT162b";6
"80-115";2021-08-12;"Pfizer-mRNA-BNT162b";3
"80-115";2021-08-12;"Moderna-mRNA-1273";1
"80-115";2021-08-12;"Jansen-Ad26";1
"80-115";2021-08-13;"Pfizer-mRNA-BNT162b";3
"80-115";2021-08-14;"Pfizer-mRNA-BNT162b";1
"80-115";2021-08-17;"Pfizer-mRNA-BNT162b";3
"80-115";2021-08-18;"Pfizer-mRNA-BNT162b";1
"80-115";2021-08-19;"Pfizer-mRNA-BNT162b";1
"80-115";2021-08-20;"Pfizer-mRNA-BNT162b";1
"80-115";2021-08-24;"Pfizer-mRNA-BNT162b";3
"80-115";2021-08-25;"Pfizer-mRNA-BNT162b";1
"80-115";2021-08-26;"Pfizer-mRNA-BNT162b";4
"80-115";2021-08-27;"Pfizer-mRNA-BNT162b";4
"80-115";2021-08-30;"Pfizer-mRNA-BNT162b";1
"80-115";2021-09-01;"Pfizer-mRNA-BNT162b";4
"80-115";2021-09-02;"Pfizer-mRNA-BNT162b";2
"80-115";2021-09-03;"Pfizer-mRNA-BNT162b";1
"80-115";2021-09-06;"Pfizer-mRNA-BNT162b";3
"80-115";2021-09-07;"Pfizer-mRNA-BNT162b";2
"80-115";2021-09-07;"Moderna-mRNA-1273";2
"80-115";2021-09-09;"Pfizer-mRNA-BNT162b";2
"80-115";2021-09-09;"Moderna-mRNA-1273";1
"80-115";2021-09-10;"Pfizer-mRNA-BNT162b";2
"80-115";2021-09-10;"Moderna-mRNA-1273";1
"80-115";2021-09-13;"Pfizer-mRNA-BNT162b";1
"80-115";2021-09-13;"Moderna-mRNA-1273";6
"80-115";2021-09-14;"Pfizer-mRNA-BNT162b";6
"80-115";2021-09-14;"Moderna-mRNA-1273";6
"80-115";2021-09-15;"Pfizer-mRNA-BNT162b";3
"80-115";2021-09-15;"Moderna-mRNA-1273";2
"80-115";2021-09-16;"Pfizer-mRNA-BNT162b";3
"80-115";2021-09-16;"Moderna-mRNA-1273";2
"80-115";2021-09-17;"Pfizer-mRNA-BNT162b";6
"80-115";2021-09-17;"Moderna-mRNA-1273";3
"80-115";2021-09-17;"Jansen-Ad26";1
"80-115";2021-09-18;"Pfizer-mRNA-BNT162b";1
"80-115";2021-09-19;"Pfizer-mRNA-BNT162b";1
"80-115";2021-09-20;"Pfizer-mRNA-BNT162b";3
"80-115";2021-09-20;"Moderna-mRNA-1273";1
"80-115";2021-09-21;"Pfizer-mRNA-BNT162b";7
"80-115";2021-09-21;"Moderna-mRNA-1273";3
"80-115";2021-09-22;"Pfizer-mRNA-BNT162b";20
"80-115";2021-09-22;"Moderna-mRNA-1273";2
"80-115";2021-09-23;"Pfizer-mRNA-BNT162b";17
"80-115";2021-09-23;"Moderna-mRNA-1273";5
"80-115";2021-09-24;"Pfizer-mRNA-BNT162b";15
"80-115";2021-09-24;"Moderna-mRNA-1273";1
"80-115";2021-09-25;"Pfizer-mRNA-BNT162b";3
"80-115";2021-09-27;"Pfizer-mRNA-BNT162b";5
"80-115";2021-09-28;"Pfizer-mRNA-BNT162b";7
"80-115";2021-09-28;"Moderna-mRNA-1273";2
"80-115";2021-09-29;"Pfizer-mRNA-BNT162b";5
"80-115";2021-09-29;"Moderna-mRNA-1273";5
"80-115";2021-09-30;"Pfizer-mRNA-BNT162b";7
"80-115";2021-09-30;"Moderna-mRNA-1273";14
"80-115";2021-10-01;"Pfizer-mRNA-BNT162b";4
"80-115";2021-10-01;"Moderna-mRNA-1273";7
"80-115";2021-10-04;"Pfizer-mRNA-BNT162b";2
"80-115";2021-10-04;"Moderna-mRNA-1273";2
"80-115";2021-10-05;"Pfizer-mRNA-BNT162b";9
"80-115";2021-10-05;"Moderna-mRNA-1273";11
"80-115";2021-10-06;"Pfizer-mRNA-BNT162b";12
"80-115";2021-10-06;"Moderna-mRNA-1273";6
"80-115";2021-10-07;"Pfizer-mRNA-BNT162b";12
"80-115";2021-10-07;"Moderna-mRNA-1273";6
"80-115";2021-10-07;"Jansen-Ad26";1
"80-115";2021-10-08;"Pfizer-mRNA-BNT162b";9
"80-115";2021-10-08;"Moderna-mRNA-1273";6
"80-115";2021-10-11;"Moderna-mRNA-1273";1
"80-115";2021-10-13;"Pfizer-mRNA-BNT162b";9
"80-115";2021-10-13;"Moderna-mRNA-1273";5
"80-115";2021-10-14;"Pfizer-mRNA-BNT162b";13
"80-115";2021-10-14;"Moderna-mRNA-1273";11
"80-115";2021-10-15;"Pfizer-mRNA-BNT162b";7
"80-115";2021-10-15;"Moderna-mRNA-1273";14
"80-115";2021-10-18;"Pfizer-mRNA-BNT162b";7
"80-115";2021-10-18;"Moderna-mRNA-1273";4
"80-115";2021-10-19;"Pfizer-mRNA-BNT162b";10
"80-115";2021-10-19;"Moderna-mRNA-1273";9
"80-115";2021-10-20;"Pfizer-mRNA-BNT162b";11
"80-115";2021-10-20;"Moderna-mRNA-1273";15
"80-115";2021-10-21;"Pfizer-mRNA-BNT162b";18
"80-115";2021-10-21;"Moderna-mRNA-1273";20
"80-115";2021-10-22;"Pfizer-mRNA-BNT162b";16
"80-115";2021-10-22;"Moderna-mRNA-1273";6
"80-115";2021-10-25;"Pfizer-mRNA-BNT162b";110
"80-115";2021-10-25;"Moderna-mRNA-1273";2
"80-115";2021-10-26;"Pfizer-mRNA-BNT162b";258
"80-115";2021-10-26;"Moderna-mRNA-1273";19
"80-115";2021-10-27;"Pfizer-mRNA-BNT162b";379
