"cancer_diagnosis_time";"vac_number";"vac_exposure_date";"n";"n_total";"cum_sum"
"0";"Dose Two";2021-04-13;23;25795;0.090792789300252
"0";"Dose Two";2021-04-14;84;25795;0.0940492343477418
"0";"Dose Two";2021-04-15;152;25795;0.0999418491955805
"0";"Dose Two";2021-04-16;197;25795;0.107578988176003
"0";"Dose Two";2021-04-19;134;25795;0.112773793370808
"0";"Dose Two";2021-04-20;303;25795;0.124520255863539
"0";"Dose Two";2021-04-21;520;25795;0.144679201395619
"0";"Dose Two";2021-04-22;478;25795;0.163209924403954
"0";"Dose Two";2021-04-23;230;25795;0.172126381081605
"0";"Dose Two";2021-04-24;7;25795;0.172397751502229
"0";"Dose Two";2021-04-25;1;25795;0.172436518705175
"0";"Dose Two";2021-04-26;217;25795;0.180849001744524
"0";"Dose Two";2021-04-27;362;25795;0.194882729211087
"0";"Dose Two";2021-04-28;593;25795;0.217871680558248
"0";"Dose Two";2021-04-29;537;25795;0.238689668540415
"0";"Dose Two";2021-04-30;328;25795;0.251405311106804
"0";"Dose Two";2021-05-01;1;25795;0.25144407830975
"0";"Dose Two";2021-05-03;27;25795;0.2524907927893
"0";"Dose Two";2021-05-04;338;25795;0.265594107385152
"0";"Dose Two";2021-05-05;501;25795;0.285016476061252
"0";"Dose Two";2021-05-06;452;25795;0.302539251792983
"0";"Dose Two";2021-05-07;322;25795;0.315022291141694
"0";"Dose Two";2021-05-08;1;25795;0.31506105834464
"0";"Dose Two";2021-05-10;115;25795;0.319519286683466
"0";"Dose Two";2021-05-11;182;25795;0.326574917619694
"0";"Dose Two";2021-05-12;191;25795;0.333979453382438
"0";"Dose Two";2021-05-13;291;25795;0.345260709439814
"0";"Dose Two";2021-05-14;204;25795;0.353169218840861
"0";"Dose Two";2021-05-15;2;25795;0.353246753246753
"0";"Dose Two";2021-05-17;119;25795;0.357860050397364
"0";"Dose Two";2021-05-18;125;25795;0.362705950765652
"0";"Dose Two";2021-05-19;97;25795;0.366466369451444
"0";"Dose Two";2021-05-20;130;25795;0.371506105834464
"0";"Dose Two";2021-05-21;294;25795;0.382903663500678
"0";"Dose Two";2021-05-22;69;25795;0.385578600503974
"0";"Dose Two";2021-05-23;48;25795;0.387439426245396
"0";"Dose Two";2021-05-24;84;25795;0.390695871292886
"0";"Dose Two";2021-05-25;247;25795;0.400271370420624
"0";"Dose Two";2021-05-26;185;25795;0.407443302965691
"0";"Dose Two";2021-05-27;146;25795;0.413103314595852
"0";"Dose Two";2021-05-28;342;25795;0.426361698003489
"0";"Dose Two";2021-05-29;112;25795;0.430703624733475
"0";"Dose Two";2021-05-30;71;25795;0.433456096142663
"0";"Dose Two";2021-05-31;197;25795;0.441093235123086
"0";"Dose Two";2021-06-01;214;25795;0.449389416553596
"0";"Dose Two";2021-06-02;216;25795;0.457763132389998
"0";"Dose Two";2021-06-03;204;25795;0.465671641791045
"0";"Dose Two";2021-06-04;266;25795;0.475983717774763
"0";"Dose Two";2021-06-05;82;25795;0.47916262841636
"0";"Dose Two";2021-06-06;40;25795;0.480713316534212
"0";"Dose Two";2021-06-07;68;25795;0.483349486334561
"0";"Dose Two";2021-06-08;156;25795;0.489397169994185
"0";"Dose Two";2021-06-09;143;25795;0.494940880015507
"0";"Dose Two";2021-06-10;185;25795;0.502112812560574
"0";"Dose Two";2021-06-11;143;25795;0.507656522581896
"0";"Dose Two";2021-06-12;51;25795;0.509633649932157
"0";"Dose Two";2021-06-13;47;25795;0.511455708470634
"0";"Dose Two";2021-06-14;61;25795;0.513820507850359
"0";"Dose Two";2021-06-15;111;25795;0.518123667377399
"0";"Dose Two";2021-06-16;139;25795;0.523512308586935
"0";"Dose Two";2021-06-17;165;25795;0.529908897073076
"0";"Dose Two";2021-06-18;143;25795;0.535452607094398
"0";"Dose Two";2021-06-19;84;25795;0.538709052141888
"0";"Dose Two";2021-06-20;75;25795;0.541616592362861
"0";"Dose Two";2021-06-21;195;25795;0.549176196937391
"0";"Dose Two";2021-06-22;260;25795;0.559255669703431
"0";"Dose Two";2021-06-23;175;25795;0.566039930219035
"0";"Dose Two";2021-06-24;58;25795;0.568288427989921
"0";"Dose Two";2021-06-25;198;25795;0.575964334173289
"0";"Dose Two";2021-06-26;144;25795;0.581546811397558
"0";"Dose Two";2021-06-27;81;25795;0.584686954836209
"0";"Dose Two";2021-06-28;198;25795;0.592362861019577
"0";"Dose Two";2021-06-29;187;25795;0.599612327970537
"0";"Dose Two";2021-06-30;174;25795;0.606357821283194
"0";"Dose Two";2021-07-01;226;25795;0.61511920914906
"0";"Dose Two";2021-07-02;221;25795;0.623686761000194
"0";"Dose Two";2021-07-03;107;25795;0.627834851715449
"0";"Dose Two";2021-07-04;71;25795;0.630587323124637
"0";"Dose Two";2021-07-05;185;25795;0.637759255669703
"0";"Dose Two";2021-07-06;232;25795;0.646753246753247
"0";"Dose Two";2021-07-07;276;25795;0.657452994766428
"0";"Dose Two";2021-07-08;174;25795;0.664198488079085
"0";"Dose Two";2021-07-09;188;25795;0.671486722232991
"0";"Dose Two";2021-07-10;117;25795;0.676022484977709
"0";"Dose Two";2021-07-11;63;25795;0.678464818763326
"0";"Dose Two";2021-07-12;148;25795;0.68420236479938
"0";"Dose Two";2021-07-13;143;25795;0.689746074820702
"0";"Dose Two";2021-07-14;107;25795;0.693894165535957
"0";"Dose Two";2021-07-15;97;25795;0.697654584221748
"0";"Dose Two";2021-07-16;118;25795;0.702229114169413
"0";"Dose Two";2021-07-17;40;25795;0.703779802287265
"0";"Dose Two";2021-07-18;36;25795;0.705175421593332
"0";"Dose Two";2021-07-19;76;25795;0.708121729017251
"0";"Dose Two";2021-07-20;88;25795;0.711533242876526
"0";"Dose Two";2021-07-21;88;25795;0.714944756735801
"0";"Dose Two";2021-07-22;98;25795;0.71874394262454
"0";"Dose Two";2021-07-23;110;25795;0.723008334948633
"0";"Dose Two";2021-07-24;13;25795;0.723512308586935
"0";"Dose Two";2021-07-25;24;25795;0.724442721457647
"0";"Dose Two";2021-07-26;42;25795;0.726070943981392
"0";"Dose Two";2021-07-27;42;25795;0.727699166505137
"0";"Dose Two";2021-07-28;42;25795;0.729327389028882
"0";"Dose Two";2021-07-29;61;25795;0.731692188408606
"0";"Dose Two";2021-07-30;51;25795;0.733669315758868
"0";"Dose Two";2021-07-31;25;25795;0.734638495832526
"0";"Dose Two";2021-08-01;13;25795;0.735142469470828
"0";"Dose Two";2021-08-02;27;25795;0.736189183950378
"0";"Dose Two";2021-08-03;22;25795;0.737042062415197
"0";"Dose Two";2021-08-04;27;25795;0.738088776894747
"0";"Dose Two";2021-08-05;41;25795;0.739678232215546
"0";"Dose Two";2021-08-06;38;25795;0.741151385927505
"0";"Dose Two";2021-08-07;1;25795;0.741190153130452
"0";"Dose Two";2021-08-08;8;25795;0.741500290754022
"0";"Dose Two";2021-08-09;17;25795;0.742159333204109
"0";"Dose Two";2021-08-10;12;25795;0.742624539639465
"0";"Dose Two";2021-08-11;29;25795;0.743748788524908
"0";"Dose Two";2021-08-12;51;25795;0.74572591587517
"0";"Dose Two";2021-08-13;40;25795;0.747276603993022
"0";"Dose Two";2021-08-14;7;25795;0.747547974413646
"0";"Dose Two";2021-08-15;4;25795;0.747703043225431
"0";"Dose Two";2021-08-16;17;25795;0.748362085675519
"0";"Dose Two";2021-08-17;36;25795;0.749757704981586
"0";"Dose Two";2021-08-18;34;25795;0.75107578988176
"0";"Dose Two";2021-08-19;33;25795;0.752355107578988
"0";"Dose Two";2021-08-20;30;25795;0.753518123667377
"0";"Dose Two";2021-08-21;22;25795;0.754371002132196
"0";"Dose Two";2021-08-22;6;25795;0.754603605349874
"0";"Dose Two";2021-08-23;30;25795;0.755766621438263
"0";"Dose Two";2021-08-24;44;25795;0.757472378367901
"0";"Dose Two";2021-08-25;28;25795;0.758557860050397
"0";"Dose Two";2021-08-26;46;25795;0.760341151385928
"0";"Dose Two";2021-08-27;38;25795;0.761814305097887
"0";"Dose Two";2021-08-28;14;25795;0.762357045939135
"0";"Dose Two";2021-08-29;6;25795;0.762589649156813
"0";"Dose Two";2021-08-30;13;25795;0.763093622795115
"0";"Dose Two";2021-08-31;25;25795;0.764062802868773
"0";"Dose Two";2021-09-01;20;25795;0.764838146927699
"0";"Dose Two";2021-09-02;19;25795;0.765574723783679
"0";"Dose Two";2021-09-03;26;25795;0.766582671060283
"0";"Dose Two";2021-09-04;4;25795;0.766737739872068
"0";"Dose Two";2021-09-05;6;25795;0.766970343089746
"0";"Dose Two";2021-09-06;18;25795;0.76766815274278
"0";"Dose Two";2021-09-07;14;25795;0.768210893584028
"0";"Dose Two";2021-09-08;17;25795;0.768869936034115
"0";"Dose Two";2021-09-09;17;25795;0.769528978484202
"0";"Dose Two";2021-09-10;12;25795;0.769994184919558
"0";"Dose Two";2021-09-11;3;25795;0.770110486528397
"0";"Dose Two";2021-09-12;3;25795;0.770226788137236
"0";"Dose Two";2021-09-13;7;25795;0.77049815855786
"0";"Dose Two";2021-09-14;14;25795;0.771040899399108
"0";"Dose Two";2021-09-15;11;25795;0.771467338631518
"0";"Dose Two";2021-09-16;10;25795;0.771855010660981
"0";"Dose Two";2021-09-17;13;25795;0.772358984299283
"0";"Dose Two";2021-09-18;7;25795;0.772630354719907
"0";"Dose Two";2021-09-19;1;25795;0.772669121922853
"0";"Dose Two";2021-09-20;9;25795;0.77301802674937
"0";"Dose Two";2021-09-21;9;25795;0.773366931575887
"0";"Dose Two";2021-09-22;7;25795;0.773638301996511
"0";"Dose Two";2021-09-23;11;25795;0.77406474122892
"0";"Dose Two";2021-09-24;11;25795;0.77449118046133
"0";"Dose Two";2021-09-25;5;25795;0.774685016476061
"0";"Dose Two";2021-09-27;6;25795;0.774917619693739
"0";"Dose Two";2021-09-28;13;25795;0.775421593332041
"0";"Dose Two";2021-09-29;8;25795;0.775731730955612
"0";"Dose Two";2021-09-30;9;25795;0.776080635782128
"0";"Dose Two";2021-10-01;7;25795;0.776352006202752
"0";"Dose Two";2021-10-02;1;25795;0.776390773405699
"0";"Dose Two";2021-10-03;1;25795;0.776429540608645
"0";"Dose Two";2021-10-04;4;25795;0.77658460942043
"0";"Dose Two";2021-10-05;11;25795;0.77701104865284
"0";"Dose Two";2021-10-06;9;25795;0.777359953479356
"0";"Dose Two";2021-10-07;8;25795;0.777670091102927
"0";"Dose Two";2021-10-08;11;25795;0.778096530335336
"0";"Dose Two";2021-10-09;1;25795;0.778135297538283
"0";"Dose Two";2021-10-11;4;25795;0.778290366350068
"0";"Dose Two";2021-10-12;2;25795;0.77836790075596
"0";"Dose Two";2021-10-13;10;25795;0.778755572785424
"0";"Dose Two";2021-10-14;4;25795;0.778910641597209
"0";"Dose Two";2021-10-15;6;25795;0.779143244814887
"0";"Dose Two";2021-10-16;1;25795;0.779182012017833
"0";"Dose Two";2021-10-18;6;25795;0.779414615235511
"0";"Dose Two";2021-10-19;6;25795;0.779647218453189
"0";"Dose Two";2021-10-20;8;25795;0.779957356076759
"0";"Dose Two";2021-10-21;9;25795;0.780306260903276
"0";"Dose Two";2021-10-22;5;25795;0.780500096918007
"0";"Dose Two";2021-10-23;1;25795;0.780538864120954
"0";"Dose Two";2021-10-25;4;25795;0.780693932932739
"0";"Dose Two";2021-10-26;2;25795;0.780771467338632
"0";"Dose Two";2021-10-27;8;25795;0.781081604962202
"0";"Dose Two";2021-10-28;9;25795;0.781430509788719
"0";"Dose Two";2021-10-29;13;25795;0.781934483427021
"0";"Dose Two";2021-11-02;5;25795;0.782128319441752
"0";"Dose Two";2021-11-03;6;25795;0.78236092265943
"0";"Dose Two";2021-11-04;6;25795;0.782593525877108
"0";"Dose Two";2021-11-05;9;25795;0.782942430703625
"0";"Dose Two";2021-11-06;1;25795;0.782981197906571
"0";"Dose Two";2021-11-07;1;25795;0.783019965109517
"0";"Dose Two";2021-11-08;4;25795;0.783175033921303
"0";"Dose Two";2021-11-09;11;25795;0.783601473153712
"0";"Dose Two";2021-11-10;10;25795;0.783989145183175
"0";"Dose Two";2021-11-11;16;25795;0.784609420430316
"0";"Dose Two";2021-11-12;8;25795;0.784919558053886
"0";"Dose Two";2021-11-15;5;25795;0.785113394068618
"0";"Dose Two";2021-11-16;11;25795;0.785539833301027
"0";"Dose Two";2021-11-17;15;25795;0.786121341345222
"0";"Dose Two";2021-11-18;17;25795;0.786780383795309
"0";"Dose Two";2021-11-19;12;25795;0.787245590230665
"0";"Dose Two";2021-11-20;2;25795;0.787323124636558
"0";"Dose Two";2021-11-21;4;25795;0.787478193448343
"0";"Dose Two";2021-11-22;12;25795;0.787943399883698
"0";"Dose Two";2021-11-23;31;25795;0.789145183175034
"0";"Dose Two";2021-11-24;22;25795;0.789998061639853
"0";"Dose Two";2021-11-25;27;25795;0.791044776119403
"0";"Dose Two";2021-11-26;20;25795;0.791820120178329
"0";"Dose Two";2021-11-27;14;25795;0.792362861019577
"0";"Dose Two";2021-11-28;5;25795;0.792556697034309
"0";"Dose Two";2021-11-29;8;25795;0.792866834657879
"0";"Dose Two";2021-11-30;32;25795;0.794107385152161
"0";"Dose Two";2021-12-01;33;25795;0.795386702849389
"0";"Dose Two";2021-12-02;35;25795;0.79674355495251
"0";"Dose Two";2021-12-03;23;25795;0.797635200620275
"0";"Dose Two";2021-12-04;5;25795;0.797829036635007
"0";"Dose Two";2021-12-05;5;25795;0.798022872649738
"0";"Dose Two";2021-12-06;1;25795;0.798061639852685
"0";"Dose Two";2021-12-07;8;25795;0.798371777476255
"0";"Dose Two";2021-12-08;1;25795;0.798410544679201
"0";"Dose Two";2021-12-09;16;25795;0.799030819926342
"0";"Dose Two";2021-12-10;30;25795;0.800193836014731
"0";"Dose Two";2021-12-11;2;25795;0.800271370420624
"0";"Dose Two";2021-12-12;2;25795;0.800348904826517
"0";"Dose Two";2021-12-13;13;25795;0.800852878464819
"0";"Dose Two";2021-12-14;22;25795;0.801705756929638
"0";"Dose Two";2021-12-15;20;25795;0.802481100988564
"0";"Dose Two";2021-12-16;24;25795;0.803411513859275
"0";"Dose Two";2021-12-17;22;25795;0.804264392324094
"0";"Dose Two";2021-12-18;4;25795;0.804419461135879
"0";"Dose Two";2021-12-19;4;25795;0.804574529947664
"0";"Dose Two";2021-12-20;9;25795;0.804923434774181
"0";"Dose Two";2021-12-21;30;25795;0.80608645086257
"0";"Dose Two";2021-12-22;18;25795;0.806784260515604
"0";"Dose Two";2021-12-23;18;25795;0.807482070168637
"0";"Dose Two";2021-12-24;4;25795;0.807637138980423
"0";"Dose Two";2021-12-27;8;25795;0.807947276603993
"0";"Dose Two";2021-12-28;11;25795;0.808373715836402
"0";"Dose Two";2021-12-29;11;25795;0.808800155068812
"0";"Dose Two";2021-12-30;21;25795;0.809614266330684
"0";"Dose Two";2021-12-31;4;25795;0.80976933514247
"0";"Dose Two";2022-01-02;6;25795;0.810001938360147
"0";"Dose Two";2022-01-03;8;25795;0.810312075983718
"0";"Dose Two";2022-01-04;8;25795;0.810622213607288
"0";"Dose Two";2022-01-05;12;25795;0.811087420042644
"0";"Dose Two";2022-01-07;7;25795;0.811358790463268
"0";"Dose Two";2022-01-08;2;25795;0.811436324869161
"0";"Dose Two";2022-01-09;3;25795;0.811552626478
"0";"Dose Two";2022-01-10;9;25795;0.811901531304516
"0";"Dose Two";2022-01-11;13;25795;0.812405504942818
"0";"Dose Two";2022-01-12;10;25795;0.812793176972281
"0";"Dose Two";2022-01-13;25;25795;0.813762357045939
"0";"Dose Two";2022-01-14;17;25795;0.814421399496026
"0";"Dose Two";2022-01-15;6;25795;0.814654002713704
"0";"Dose Two";2022-01-16;8;25795;0.814964140337275
"0";"Dose Two";2022-01-17;13;25795;0.815468113975577
"0";"Dose Two";2022-01-18;9;25795;0.815817018802093
"0";"Dose Two";2022-01-19;14;25795;0.816359759643342
"0";"Dose Two";2022-01-20;12;25795;0.816824966078697
"0";"Dose Two";2022-01-21;16;25795;0.817445241325838
"0";"Dose Two";2022-01-22;6;25795;0.817677844543516
"0";"Dose Two";2022-01-23;2;25795;0.817755378949409
"0";"Dose Two";2022-01-24;10;25795;0.818143050978872
"0";"Dose Two";2022-01-25;9;25795;0.818491955805389
"0";"Dose Two";2022-01-26;9;25795;0.818840860631905
"0";"Dose Two";2022-01-27;12;25795;0.819306067067261
"0";"Dose Two";2022-01-28;10;25795;0.819693739096724
"0";"Dose Two";2022-01-29;3;25795;0.819810040705563
"0";"Dose Two";2022-01-30;1;25795;0.819848807908509
"0";"Dose Two";2022-01-31;7;25795;0.820120178329134
"0";"Dose Two";2022-02-01;7;25795;0.820391548749758
"0";"Dose Two";2022-02-02;3;25795;0.820507850358597
"0";"Dose Two";2022-02-03;2;25795;0.820585384764489
"0";"Dose Two";2022-02-04;6;25795;0.820817987982167
"0";"Dose Two";2022-02-05;3;25795;0.820934289591006
"0";"Dose Two";2022-02-07;5;25795;0.821128125605738
"0";"Dose Two";2022-02-08;7;25795;0.821399496026362
"0";"Dose Two";2022-02-09;4;25795;0.821554564838147
"0";"Dose Two";2022-02-10;3;25795;0.821670866446986
"0";"Dose Two";2022-02-11;6;25795;0.821903469664664
"0";"Dose Two";2022-02-13;1;25795;0.82194223686761
"0";"Dose Two";2022-02-14;4;25795;0.822097305679395
"0";"Dose Two";2022-02-15;5;25795;0.822291141694127
"0";"Dose Two";2022-02-17;2;25795;0.822368676100019
"0";"Dose Two";2022-02-18;5;25795;0.822562512114751
"0";"Dose Two";2022-02-19;1;25795;0.822601279317697
"0";"Dose Two";2022-02-21;2;25795;0.82267881372359
"0";"Dose Two";2022-02-22;3;25795;0.822795115332429
"0";"Dose Two";2022-02-23;3;25795;0.822911416941268
"0";"Dose Two";2022-02-24;2;25795;0.82298895134716
"0";"Dose Two";2022-02-25;3;25795;0.823105252955999
"0";"Dose Two";2022-02-26;1;25795;0.823144020158945
"0";"Dose Two";2022-02-28;1;25795;0.823182787361892
"0";"Dose Two";2022-03-01;3;25795;0.823299088970731
"0";"Dose Two";2022-03-02;2;25795;0.823376623376623
"0";"Dose Two";2022-03-03;5;25795;0.823570459391355
"0";"Dose Two";2022-03-04;5;25795;0.823764295406086
"0";"Dose Two";2022-03-07;1;25795;0.823803062609033
"0";"Dose Two";2022-03-08;1;25795;0.823841829811979
"0";"Dose Two";2022-03-09;2;25795;0.823919364217872
"0";"Dose Two";2022-03-10;1;25795;0.823958131420818
"0";"Dose Two";2022-03-11;1;25795;0.823996898623764
"0";"Dose Two";2022-03-14;1;25795;0.824035665826711
"0";"Dose Two";2022-03-15;4;25795;0.824190734638496
"0";"Dose Two";2022-03-16;1;25795;0.824229501841442
"0";"Dose Two";2022-03-17;1;25795;0.824268269044388
"0";"Dose Two";2022-03-21;1;25795;0.824307036247335
"0";"Dose Two";2022-03-22;1;25795;0.824345803450281
"0";"Dose Two";2022-03-23;1;25795;0.824384570653227
"0";"Dose Two";2022-03-24;2;25795;0.82446210505912
"0";"Dose Two";2022-03-25;1;25795;0.824500872262066
"0";"Dose Two";2022-03-29;2;25795;0.824578406667959
"0";"Dose Two";2022-03-30;1;25795;0.824617173870905
"0";"Dose Two";2022-03-31;1;25795;0.824655941073852
"0";"Dose Two";2022-04-02;1;25795;0.824694708276798
"0";"Dose Two";2022-04-04;1;25795;0.824733475479744
"0";"Dose Two";2022-04-06;2;25795;0.824811009885637
"0";"Dose Two";2022-04-07;1;25795;0.824849777088583
"0";"Dose Two";2022-04-08;1;25795;0.824888544291529
"0";"Dose Two";2022-04-09;1;25795;0.824927311494476
"0";"Dose Two";2022-04-12;1;25795;0.824966078697422
"0";"Dose Two";2022-04-13;2;25795;0.825043613103315
"0";"Dose Two";2022-04-14;1;25795;0.825082380306261
"0";"Dose Two";2022-04-19;2;25795;0.825159914712154
"0";"Dose Two";2022-04-20;1;25795;0.8251986819151
"0";"Dose Two";2022-04-22;1;25795;0.825237449118046
"0";"Dose Two";2022-04-26;1;25795;0.825276216320992
"0";"Dose Two";2022-04-28;3;25795;0.825392517929831
"0";"Dose Two";2022-04-29;1;25795;0.825431285132778
"0";"Dose Two";2022-05-02;1;25795;0.825470052335724
"0";"Dose Two";2022-05-03;1;25795;0.82550881953867
"0";"Dose Two";2022-05-05;1;25795;0.825547586741617
"0";"Dose Two";2022-05-06;1;25795;0.825586353944563
"0";"Dose Two";2022-05-09;1;25795;0.825625121147509
"0";"Dose Two";2022-05-11;1;25795;0.825663888350456
"0";"Dose Two";2022-05-13;2;25795;0.825741422756348
"0";"Dose Two";2022-05-16;1;25795;0.825780189959294
"0";"Dose Two";2022-05-17;2;25795;0.825857724365187
"0";"Dose Two";2022-05-19;1;25795;0.825896491568133
"0";"Dose Two";2022-05-20;1;25795;0.82593525877108
"0";"Dose Two";2022-05-25;1;25795;0.825974025974026
"0";"Dose Two";2022-05-26;1;25795;0.826012793176972
"0";"Dose Two";2022-05-31;1;25795;0.826051560379919
"0";"Dose Two";2022-06-09;1;25795;0.826090327582865
"0";"Dose Two";2022-06-14;1;25795;0.826129094785811
"0";"Dose Two";2022-06-15;1;25795;0.826167861988757
"0";"Dose Two";2022-06-18;1;25795;0.826206629191704
"0";"Dose Two";2022-06-22;1;25795;0.82624539639465
"0";"Dose Two";2022-06-24;1;25795;0.826284163597596
"0";"Dose Two";2022-06-28;1;25795;0.826322930800543
"0";"Dose Two";2022-06-29;1;25795;0.826361698003489
"0";"Dose Two";2022-06-30;1;25795;0.826400465206435
"0";"Dose Two";NA;4478;25795;1
"0";"Booster";2021-09-10;3;25795;0.000116301608838922
"0";"Booster";2021-09-11;7;25795;0.000387672029463074
"0";"Booster";2021-09-12;1;25795;0.000426439232409382
"0";"Booster";2021-09-13;17;25795;0.00108548168249661
"0";"Booster";2021-09-14;32;25795;0.00232603217677845
"0";"Booster";2021-09-15;12;25795;0.00279123861213413
"0";"Booster";2021-09-16;15;25795;0.00337274665632875
"0";"Booster";2021-09-17;21;25795;0.0041868579182012
"0";"Booster";2021-09-20;7;25795;0.00445822833882535
"0";"Booster";2021-09-21;17;25795;0.00511727078891258
"0";"Booster";2021-09-22;39;25795;0.00662919170381857
"0";"Booster";2021-09-23;51;25795;0.00860631905408025
"0";"Booster";2021-09-24;12;25795;0.00907152548943594
"0";"Booster";2021-09-27;20;25795;0.00984686954836209
"0";"Booster";2021-09-28;44;25795;0.0115526264779996
"0";"Booster";2021-09-29;106;25795;0.0156619499903082
"0";"Booster";2021-09-30;136;25795;0.020934289591006
"0";"Booster";2021-10-01;103;25795;0.0249273114944757
"0";"Booster";2021-10-04;47;25795;0.0267493700329521
