"vac_exposure_date";"vac_number";"cancer_diagnosis_time";"vac_concept_id";"n"
2021-06-01;"Dose One";"4";"Jansen-Ad26";2
2021-06-01;"Dose Two";"0";"Pfizer-mRNA-BNT162b";132
2021-06-01;"Dose Two";"0";"Moderna-mRNA-1273";49
2021-06-01;"Dose Two";"0";"AZ-ChAdOx1";33
2021-06-01;"Dose Two";"1";"Pfizer-mRNA-BNT162b";160
2021-06-01;"Dose Two";"1";"Moderna-mRNA-1273";40
2021-06-01;"Dose Two";"1";"AZ-ChAdOx1";16
2021-06-01;"Dose Two";"2";"Pfizer-mRNA-BNT162b";149
2021-06-01;"Dose Two";"2";"Moderna-mRNA-1273";37
2021-06-01;"Dose Two";"2";"AZ-ChAdOx1";11
2021-06-01;"Dose Two";"3";"Pfizer-mRNA-BNT162b";171
2021-06-01;"Dose Two";"3";"Moderna-mRNA-1273";26
2021-06-01;"Dose Two";"3";"AZ-ChAdOx1";11
2021-06-01;"Dose Two";"4";"Pfizer-mRNA-BNT162b";170
2021-06-01;"Dose Two";"4";"Moderna-mRNA-1273";24
2021-06-01;"Dose Two";"4";"AZ-ChAdOx1";17
2021-06-02;"Dose One";"0";"Pfizer-mRNA-BNT162b";52
2021-06-02;"Dose One";"0";"Moderna-mRNA-1273";8
2021-06-02;"Dose One";"0";"AZ-ChAdOx1";4
2021-06-02;"Dose One";"0";"Jansen-Ad26";8
2021-06-02;"Dose One";"1";"Pfizer-mRNA-BNT162b";72
2021-06-02;"Dose One";"1";"Moderna-mRNA-1273";12
2021-06-02;"Dose One";"1";"AZ-ChAdOx1";3
2021-06-02;"Dose One";"1";"Jansen-Ad26";8
2021-06-02;"Dose One";"2";"Pfizer-mRNA-BNT162b";64
2021-06-02;"Dose One";"2";"Moderna-mRNA-1273";5
2021-06-02;"Dose One";"2";"AZ-ChAdOx1";7
2021-06-02;"Dose One";"2";"Jansen-Ad26";5
2021-06-02;"Dose One";"3";"Pfizer-mRNA-BNT162b";38
2021-06-02;"Dose One";"3";"Moderna-mRNA-1273";10
2021-06-02;"Dose One";"3";"AZ-ChAdOx1";4
2021-06-02;"Dose One";"3";"Jansen-Ad26";3
2021-06-02;"Dose One";"4";"Pfizer-mRNA-BNT162b";41
2021-06-02;"Dose One";"4";"Moderna-mRNA-1273";2
2021-06-02;"Dose One";"4";"AZ-ChAdOx1";4
2021-06-02;"Dose One";"4";"Jansen-Ad26";5
2021-06-02;"Dose Two";"0";"Pfizer-mRNA-BNT162b";142
2021-06-02;"Dose Two";"0";"Moderna-mRNA-1273";34
2021-06-02;"Dose Two";"0";"AZ-ChAdOx1";40
2021-06-02;"Dose Two";"1";"Pfizer-mRNA-BNT162b";163
2021-06-02;"Dose Two";"1";"Moderna-mRNA-1273";17
2021-06-02;"Dose Two";"1";"AZ-ChAdOx1";27
2021-06-02;"Dose Two";"2";"Pfizer-mRNA-BNT162b";168
2021-06-02;"Dose Two";"2";"Moderna-mRNA-1273";21
2021-06-02;"Dose Two";"2";"AZ-ChAdOx1";13
2021-06-02;"Dose Two";"3";"Pfizer-mRNA-BNT162b";180
2021-06-02;"Dose Two";"3";"Moderna-mRNA-1273";17
2021-06-02;"Dose Two";"3";"AZ-ChAdOx1";15
2021-06-02;"Dose Two";"4";"Pfizer-mRNA-BNT162b";142
2021-06-02;"Dose Two";"4";"Moderna-mRNA-1273";18
2021-06-02;"Dose Two";"4";"AZ-ChAdOx1";12
2021-06-03;"Dose One";"0";"Pfizer-mRNA-BNT162b";58
2021-06-03;"Dose One";"0";"Moderna-mRNA-1273";30
2021-06-03;"Dose One";"0";"AZ-ChAdOx1";5
2021-06-03;"Dose One";"0";"Jansen-Ad26";8
2021-06-03;"Dose One";"1";"Pfizer-mRNA-BNT162b";40
2021-06-03;"Dose One";"1";"Moderna-mRNA-1273";39
2021-06-03;"Dose One";"1";"AZ-ChAdOx1";8
2021-06-03;"Dose One";"1";"Jansen-Ad26";7
2021-06-03;"Dose One";"2";"Pfizer-mRNA-BNT162b";56
2021-06-03;"Dose One";"2";"Moderna-mRNA-1273";24
2021-06-03;"Dose One";"2";"AZ-ChAdOx1";3
2021-06-03;"Dose One";"2";"Jansen-Ad26";7
2021-06-03;"Dose One";"3";"Pfizer-mRNA-BNT162b";52
2021-06-03;"Dose One";"3";"Moderna-mRNA-1273";29
2021-06-03;"Dose One";"3";"AZ-ChAdOx1";6
2021-06-03;"Dose One";"3";"Jansen-Ad26";4
2021-06-03;"Dose One";"4";"Pfizer-mRNA-BNT162b";39
2021-06-03;"Dose One";"4";"Moderna-mRNA-1273";17
2021-06-03;"Dose One";"4";"AZ-ChAdOx1";14
2021-06-03;"Dose One";"4";"Jansen-Ad26";2
2021-06-03;"Dose Two";"0";"Pfizer-mRNA-BNT162b";114
2021-06-03;"Dose Two";"0";"Moderna-mRNA-1273";63
2021-06-03;"Dose Two";"0";"AZ-ChAdOx1";27
2021-06-03;"Dose Two";"1";"Pfizer-mRNA-BNT162b";179
2021-06-03;"Dose Two";"1";"Moderna-mRNA-1273";26
2021-06-03;"Dose Two";"1";"AZ-ChAdOx1";18
2021-06-03;"Dose Two";"2";"Pfizer-mRNA-BNT162b";157
2021-06-03;"Dose Two";"2";"Moderna-mRNA-1273";14
2021-06-03;"Dose Two";"2";"AZ-ChAdOx1";14
2021-06-03;"Dose Two";"3";"Pfizer-mRNA-BNT162b";158
2021-06-03;"Dose Two";"3";"Moderna-mRNA-1273";14
2021-06-03;"Dose Two";"3";"AZ-ChAdOx1";11
2021-06-03;"Dose Two";"4";"Pfizer-mRNA-BNT162b";136
2021-06-03;"Dose Two";"4";"Moderna-mRNA-1273";14
2021-06-03;"Dose Two";"4";"AZ-ChAdOx1";13
2021-06-03;"Booster";"1";"Pfizer-mRNA-BNT162b";1
2021-06-04;"Dose One";"0";"Pfizer-mRNA-BNT162b";62
2021-06-04;"Dose One";"0";"Moderna-mRNA-1273";14
2021-06-04;"Dose One";"0";"AZ-ChAdOx1";4
2021-06-04;"Dose One";"0";"Jansen-Ad26";6
2021-06-04;"Dose One";"1";"Pfizer-mRNA-BNT162b";75
2021-06-04;"Dose One";"1";"Moderna-mRNA-1273";12
2021-06-04;"Dose One";"1";"AZ-ChAdOx1";4
2021-06-04;"Dose One";"1";"Jansen-Ad26";6
2021-06-04;"Dose One";"2";"Pfizer-mRNA-BNT162b";61
2021-06-04;"Dose One";"2";"Moderna-mRNA-1273";16
2021-06-04;"Dose One";"2";"AZ-ChAdOx1";4
2021-06-04;"Dose One";"2";"Jansen-Ad26";5
2021-06-04;"Dose One";"3";"Pfizer-mRNA-BNT162b";52
2021-06-04;"Dose One";"3";"Moderna-mRNA-1273";9
2021-06-04;"Dose One";"3";"AZ-ChAdOx1";2
2021-06-04;"Dose One";"3";"Jansen-Ad26";2
2021-06-04;"Dose One";"4";"Pfizer-mRNA-BNT162b";46
2021-06-04;"Dose One";"4";"Moderna-mRNA-1273";7
2021-06-04;"Dose One";"4";"Jansen-Ad26";4
2021-06-04;"Dose Two";"0";"Pfizer-mRNA-BNT162b";168
2021-06-04;"Dose Two";"0";"Moderna-mRNA-1273";64
2021-06-04;"Dose Two";"0";"AZ-ChAdOx1";34
2021-06-04;"Dose Two";"1";"Pfizer-mRNA-BNT162b";194
2021-06-04;"Dose Two";"1";"Moderna-mRNA-1273";33
2021-06-04;"Dose Two";"1";"AZ-ChAdOx1";27
2021-06-04;"Dose Two";"2";"Pfizer-mRNA-BNT162b";196
2021-06-04;"Dose Two";"2";"Moderna-mRNA-1273";28
2021-06-04;"Dose Two";"2";"AZ-ChAdOx1";24
2021-06-04;"Dose Two";"3";"Pfizer-mRNA-BNT162b";180
2021-06-04;"Dose Two";"3";"Moderna-mRNA-1273";19
2021-06-04;"Dose Two";"3";"AZ-ChAdOx1";20
2021-06-04;"Dose Two";"4";"Pfizer-mRNA-BNT162b";169
2021-06-04;"Dose Two";"4";"Moderna-mRNA-1273";22
2021-06-04;"Dose Two";"4";"AZ-ChAdOx1";22
2021-06-05;"Dose One";"0";"Pfizer-mRNA-BNT162b";40
2021-06-05;"Dose One";"0";"Moderna-mRNA-1273";1
2021-06-05;"Dose One";"1";"Pfizer-mRNA-BNT162b";40
2021-06-05;"Dose One";"1";"Moderna-mRNA-1273";3
2021-06-05;"Dose One";"2";"Pfizer-mRNA-BNT162b";35
2021-06-05;"Dose One";"2";"Moderna-mRNA-1273";4
2021-06-05;"Dose One";"2";"Jansen-Ad26";1
2021-06-05;"Dose One";"3";"Pfizer-mRNA-BNT162b";35
2021-06-05;"Dose One";"3";"Moderna-mRNA-1273";4
2021-06-05;"Dose One";"4";"Pfizer-mRNA-BNT162b";37
2021-06-05;"Dose One";"4";"Moderna-mRNA-1273";2
2021-06-05;"Dose One";"4";"AZ-ChAdOx1";1
2021-06-05;"Dose Two";"0";"Pfizer-mRNA-BNT162b";66
2021-06-05;"Dose Two";"0";"Moderna-mRNA-1273";1
2021-06-05;"Dose Two";"0";"AZ-ChAdOx1";15
2021-06-05;"Dose Two";"1";"Pfizer-mRNA-BNT162b";79
2021-06-05;"Dose Two";"1";"AZ-ChAdOx1";26
2021-06-05;"Dose Two";"2";"Pfizer-mRNA-BNT162b";61
2021-06-05;"Dose Two";"2";"AZ-ChAdOx1";19
2021-06-05;"Dose Two";"3";"Pfizer-mRNA-BNT162b";51
2021-06-05;"Dose Two";"3";"Moderna-mRNA-1273";1
2021-06-05;"Dose Two";"3";"AZ-ChAdOx1";14
2021-06-05;"Dose Two";"4";"Pfizer-mRNA-BNT162b";50
2021-06-05;"Dose Two";"4";"AZ-ChAdOx1";21
2021-06-06;"Dose One";"0";"Pfizer-mRNA-BNT162b";15
2021-06-06;"Dose One";"1";"Pfizer-mRNA-BNT162b";26
2021-06-06;"Dose One";"2";"Pfizer-mRNA-BNT162b";25
2021-06-06;"Dose One";"2";"Moderna-mRNA-1273";1
2021-06-06;"Dose One";"3";"Pfizer-mRNA-BNT162b";25
2021-06-06;"Dose One";"4";"Pfizer-mRNA-BNT162b";20
2021-06-06;"Dose One";"4";"Moderna-mRNA-1273";1
2021-06-06;"Dose Two";"0";"Pfizer-mRNA-BNT162b";26
2021-06-06;"Dose Two";"0";"Moderna-mRNA-1273";2
2021-06-06;"Dose Two";"0";"AZ-ChAdOx1";12
2021-06-06;"Dose Two";"1";"Pfizer-mRNA-BNT162b";32
2021-06-06;"Dose Two";"1";"Moderna-mRNA-1273";5
2021-06-06;"Dose Two";"1";"AZ-ChAdOx1";11
2021-06-06;"Dose Two";"2";"Pfizer-mRNA-BNT162b";31
2021-06-06;"Dose Two";"2";"Moderna-mRNA-1273";4
2021-06-06;"Dose Two";"2";"AZ-ChAdOx1";4
2021-06-06;"Dose Two";"3";"Pfizer-mRNA-BNT162b";22
2021-06-06;"Dose Two";"3";"Moderna-mRNA-1273";2
2021-06-06;"Dose Two";"3";"AZ-ChAdOx1";11
2021-06-06;"Dose Two";"4";"Pfizer-mRNA-BNT162b";26
2021-06-06;"Dose Two";"4";"Moderna-mRNA-1273";2
2021-06-06;"Dose Two";"4";"AZ-ChAdOx1";5
2021-06-07;"Dose One";"0";"Pfizer-mRNA-BNT162b";102
2021-06-07;"Dose One";"0";"Moderna-mRNA-1273";28
2021-06-07;"Dose One";"0";"AZ-ChAdOx1";4
2021-06-07;"Dose One";"0";"Jansen-Ad26";1
2021-06-07;"Dose One";"1";"Pfizer-mRNA-BNT162b";92
2021-06-07;"Dose One";"1";"Moderna-mRNA-1273";23
2021-06-07;"Dose One";"1";"AZ-ChAdOx1";2
2021-06-07;"Dose One";"1";"Jansen-Ad26";3
2021-06-07;"Dose One";"2";"Pfizer-mRNA-BNT162b";78
2021-06-07;"Dose One";"2";"Moderna-mRNA-1273";19
2021-06-07;"Dose One";"2";"AZ-ChAdOx1";1
2021-06-07;"Dose One";"2";"Jansen-Ad26";2
2021-06-07;"Dose One";"3";"Pfizer-mRNA-BNT162b";75
2021-06-07;"Dose One";"3";"Moderna-mRNA-1273";21
2021-06-07;"Dose One";"3";"AZ-ChAdOx1";1
2021-06-07;"Dose One";"3";"Jansen-Ad26";2
2021-06-07;"Dose One";"4";"Pfizer-mRNA-BNT162b";77
2021-06-07;"Dose One";"4";"Moderna-mRNA-1273";22
2021-06-07;"Dose One";"4";"AZ-ChAdOx1";2
2021-06-07;"Dose One";"4";"Jansen-Ad26";2
2021-06-07;"Dose Two";"0";"Pfizer-mRNA-BNT162b";39
2021-06-07;"Dose Two";"0";"Moderna-mRNA-1273";25
2021-06-07;"Dose Two";"0";"AZ-ChAdOx1";4
2021-06-07;"Dose Two";"1";"Pfizer-mRNA-BNT162b";37
2021-06-07;"Dose Two";"1";"Moderna-mRNA-1273";23
2021-06-07;"Dose Two";"1";"AZ-ChAdOx1";6
2021-06-07;"Dose Two";"2";"Pfizer-mRNA-BNT162b";48
2021-06-07;"Dose Two";"2";"Moderna-mRNA-1273";21
2021-06-07;"Dose Two";"2";"AZ-ChAdOx1";6
2021-06-07;"Dose Two";"3";"Pfizer-mRNA-BNT162b";41
2021-06-07;"Dose Two";"3";"Moderna-mRNA-1273";12
2021-06-07;"Dose Two";"3";"AZ-ChAdOx1";4
2021-06-07;"Dose Two";"4";"Pfizer-mRNA-BNT162b";39
2021-06-07;"Dose Two";"4";"Moderna-mRNA-1273";13
2021-06-07;"Dose Two";"4";"AZ-ChAdOx1";10
2021-06-08;"Dose One";"0";"Pfizer-mRNA-BNT162b";72
2021-06-08;"Dose One";"0";"Moderna-mRNA-1273";13
2021-06-08;"Dose One";"0";"AZ-ChAdOx1";5
2021-06-08;"Dose One";"0";"Jansen-Ad26";8
2021-06-08;"Dose One";"1";"Pfizer-mRNA-BNT162b";74
2021-06-08;"Dose One";"1";"Moderna-mRNA-1273";17
2021-06-08;"Dose One";"1";"AZ-ChAdOx1";5
2021-06-08;"Dose One";"1";"Jansen-Ad26";10
2021-06-08;"Dose One";"2";"Pfizer-mRNA-BNT162b";50
2021-06-08;"Dose One";"2";"Moderna-mRNA-1273";5
2021-06-08;"Dose One";"2";"AZ-ChAdOx1";1
2021-06-08;"Dose One";"2";"Jansen-Ad26";6
2021-06-08;"Dose One";"3";"Pfizer-mRNA-BNT162b";77
2021-06-08;"Dose One";"3";"Moderna-mRNA-1273";11
2021-06-08;"Dose One";"3";"AZ-ChAdOx1";2
2021-06-08;"Dose One";"3";"Jansen-Ad26";7
2021-06-08;"Dose One";"4";"Pfizer-mRNA-BNT162b";45
2021-06-08;"Dose One";"4";"Moderna-mRNA-1273";7
2021-06-08;"Dose One";"4";"AZ-ChAdOx1";3
2021-06-08;"Dose One";"4";"Jansen-Ad26";6
2021-06-08;"Dose Two";"0";"Pfizer-mRNA-BNT162b";108
2021-06-08;"Dose Two";"0";"Moderna-mRNA-1273";38
2021-06-08;"Dose Two";"0";"AZ-ChAdOx1";10
2021-06-08;"Dose Two";"1";"Pfizer-mRNA-BNT162b";107
2021-06-08;"Dose Two";"1";"Moderna-mRNA-1273";35
2021-06-08;"Dose Two";"1";"AZ-ChAdOx1";2
2021-06-08;"Dose Two";"2";"Pfizer-mRNA-BNT162b";108
2021-06-08;"Dose Two";"2";"Moderna-mRNA-1273";16
2021-06-08;"Dose Two";"2";"AZ-ChAdOx1";7
2021-06-08;"Dose Two";"3";"Pfizer-mRNA-BNT162b";95
2021-06-08;"Dose Two";"3";"Moderna-mRNA-1273";17
2021-06-08;"Dose Two";"3";"AZ-ChAdOx1";4
2021-06-08;"Dose Two";"4";"Pfizer-mRNA-BNT162b";113
2021-06-08;"Dose Two";"4";"Moderna-mRNA-1273";14
2021-06-08;"Dose Two";"4";"AZ-ChAdOx1";6
2021-06-09;"Dose One";"0";"Pfizer-mRNA-BNT162b";68
2021-06-09;"Dose One";"0";"Moderna-mRNA-1273";11
2021-06-09;"Dose One";"0";"AZ-ChAdOx1";4
2021-06-09;"Dose One";"0";"Jansen-Ad26";10
2021-06-09;"Dose One";"1";"Pfizer-mRNA-BNT162b";93
2021-06-09;"Dose One";"1";"Moderna-mRNA-1273";8
2021-06-09;"Dose One";"1";"AZ-ChAdOx1";4
2021-06-09;"Dose One";"1";"Jansen-Ad26";9
2021-06-09;"Dose One";"2";"Pfizer-mRNA-BNT162b";70
2021-06-09;"Dose One";"2";"Moderna-mRNA-1273";10
2021-06-09;"Dose One";"2";"AZ-ChAdOx1";3
2021-06-09;"Dose One";"2";"Jansen-Ad26";11
2021-06-09;"Dose One";"3";"Pfizer-mRNA-BNT162b";70
2021-06-09;"Dose One";"3";"Moderna-mRNA-1273";3
2021-06-09;"Dose One";"3";"AZ-ChAdOx1";5
2021-06-09;"Dose One";"3";"Jansen-Ad26";9
2021-06-09;"Dose One";"4";"Pfizer-mRNA-BNT162b";53
2021-06-09;"Dose One";"4";"Moderna-mRNA-1273";5
2021-06-09;"Dose One";"4";"AZ-ChAdOx1";4
2021-06-09;"Dose One";"4";"Jansen-Ad26";12
2021-06-09;"Dose Two";"0";"Pfizer-mRNA-BNT162b";106
2021-06-09;"Dose Two";"0";"Moderna-mRNA-1273";33
2021-06-09;"Dose Two";"0";"AZ-ChAdOx1";4
2021-06-09;"Dose Two";"1";"Pfizer-mRNA-BNT162b";113
2021-06-09;"Dose Two";"1";"Moderna-mRNA-1273";28
2021-06-09;"Dose Two";"1";"AZ-ChAdOx1";4
2021-06-09;"Dose Two";"2";"Pfizer-mRNA-BNT162b";98
2021-06-09;"Dose Two";"2";"Moderna-mRNA-1273";17
2021-06-09;"Dose Two";"2";"AZ-ChAdOx1";5
2021-06-09;"Dose Two";"3";"Pfizer-mRNA-BNT162b";87
2021-06-09;"Dose Two";"3";"Moderna-mRNA-1273";25
2021-06-09;"Dose Two";"3";"AZ-ChAdOx1";3
2021-06-09;"Dose Two";"4";"Pfizer-mRNA-BNT162b";110
2021-06-09;"Dose Two";"4";"Moderna-mRNA-1273";12
2021-06-09;"Dose Two";"4";"AZ-ChAdOx1";4
2021-06-10;"Dose One";"0";"Pfizer-mRNA-BNT162b";79
2021-06-10;"Dose One";"0";"Moderna-mRNA-1273";12
2021-06-10;"Dose One";"0";"AZ-ChAdOx1";3
2021-06-10;"Dose One";"0";"Jansen-Ad26";15
2021-06-10;"Dose One";"1";"Pfizer-mRNA-BNT162b";74
2021-06-10;"Dose One";"1";"Moderna-mRNA-1273";15
2021-06-10;"Dose One";"1";"AZ-ChAdOx1";6
2021-06-10;"Dose One";"1";"Jansen-Ad26";18
2021-06-10;"Dose One";"2";"Pfizer-mRNA-BNT162b";82
2021-06-10;"Dose One";"2";"Moderna-mRNA-1273";13
2021-06-10;"Dose One";"2";"AZ-ChAdOx1";2
2021-06-10;"Dose One";"2";"Jansen-Ad26";20
2021-06-10;"Dose One";"3";"Pfizer-mRNA-BNT162b";69
2021-06-10;"Dose One";"3";"Moderna-mRNA-1273";8
2021-06-10;"Dose One";"3";"AZ-ChAdOx1";4
2021-06-10;"Dose One";"3";"Jansen-Ad26";16
2021-06-10;"Dose One";"4";"Pfizer-mRNA-BNT162b";53
2021-06-10;"Dose One";"4";"Moderna-mRNA-1273";8
2021-06-10;"Dose One";"4";"AZ-ChAdOx1";1
2021-06-10;"Dose One";"4";"Jansen-Ad26";16
2021-06-10;"Dose Two";"0";"Pfizer-mRNA-BNT162b";108
2021-06-10;"Dose Two";"0";"Moderna-mRNA-1273";73
2021-06-10;"Dose Two";"0";"AZ-ChAdOx1";4
2021-06-10;"Dose Two";"1";"Pfizer-mRNA-BNT162b";122
2021-06-10;"Dose Two";"1";"Moderna-mRNA-1273";52
2021-06-10;"Dose Two";"1";"AZ-ChAdOx1";3
2021-06-10;"Dose Two";"2";"Pfizer-mRNA-BNT162b";88
2021-06-10;"Dose Two";"2";"Moderna-mRNA-1273";37
2021-06-10;"Dose Two";"2";"AZ-ChAdOx1";2
2021-06-10;"Dose Two";"3";"Pfizer-mRNA-BNT162b";106
2021-06-10;"Dose Two";"3";"Moderna-mRNA-1273";39
2021-06-10;"Dose Two";"3";"AZ-ChAdOx1";2
2021-06-10;"Dose Two";"4";"Pfizer-mRNA-BNT162b";90
2021-06-10;"Dose Two";"4";"Moderna-mRNA-1273";31
2021-06-10;"Dose Two";"4";"AZ-ChAdOx1";4
2021-06-11;"Dose One";"0";"Pfizer-mRNA-BNT162b";111
2021-06-11;"Dose One";"0";"Moderna-mRNA-1273";18
2021-06-11;"Dose One";"0";"AZ-ChAdOx1";5
2021-06-11;"Dose One";"0";"Jansen-Ad26";17
2021-06-11;"Dose One";"1";"Pfizer-mRNA-BNT162b";137
2021-06-11;"Dose One";"1";"Moderna-mRNA-1273";8
2021-06-11;"Dose One";"1";"AZ-ChAdOx1";5
2021-06-11;"Dose One";"1";"Jansen-Ad26";12
2021-06-11;"Dose One";"2";"Pfizer-mRNA-BNT162b";127
2021-06-11;"Dose One";"2";"Moderna-mRNA-1273";6
2021-06-11;"Dose One";"2";"AZ-ChAdOx1";3
2021-06-11;"Dose One";"2";"Jansen-Ad26";5
2021-06-11;"Dose One";"3";"Pfizer-mRNA-BNT162b";87
2021-06-11;"Dose One";"3";"Moderna-mRNA-1273";3
2021-06-11;"Dose One";"3";"AZ-ChAdOx1";9
2021-06-11;"Dose One";"3";"Jansen-Ad26";4
2021-06-11;"Dose One";"4";"Pfizer-mRNA-BNT162b";80
2021-06-11;"Dose One";"4";"Moderna-mRNA-1273";6
2021-06-11;"Dose One";"4";"AZ-ChAdOx1";1
2021-06-11;"Dose One";"4";"Jansen-Ad26";8
2021-06-11;"Dose Two";"0";"Pfizer-mRNA-BNT162b";106
2021-06-11;"Dose Two";"0";"Moderna-mRNA-1273";30
2021-06-11;"Dose Two";"0";"AZ-ChAdOx1";7
2021-06-11;"Dose Two";"1";"Pfizer-mRNA-BNT162b";110
2021-06-11;"Dose Two";"1";"Moderna-mRNA-1273";23
2021-06-11;"Dose Two";"1";"AZ-ChAdOx1";4
2021-06-11;"Dose Two";"2";"Pfizer-mRNA-BNT162b";87
2021-06-11;"Dose Two";"2";"Moderna-mRNA-1273";25
2021-06-11;"Dose Two";"2";"AZ-ChAdOx1";11
2021-06-11;"Dose Two";"3";"Pfizer-mRNA-BNT162b";92
2021-06-11;"Dose Two";"3";"Moderna-mRNA-1273";11
2021-06-11;"Dose Two";"3";"AZ-ChAdOx1";3
2021-06-11;"Dose Two";"4";"Pfizer-mRNA-BNT162b";98
2021-06-11;"Dose Two";"4";"Moderna-mRNA-1273";12
2021-06-11;"Dose Two";"4";"AZ-ChAdOx1";3
2021-06-12;"Dose One";"0";"Pfizer-mRNA-BNT162b";38
2021-06-12;"Dose One";"0";"Moderna-mRNA-1273";6
2021-06-12;"Dose One";"0";"Jansen-Ad26";4
2021-06-12;"Dose One";"1";"Pfizer-mRNA-BNT162b";37
2021-06-12;"Dose One";"1";"Moderna-mRNA-1273";5
2021-06-12;"Dose One";"1";"Jansen-Ad26";4
2021-06-12;"Dose One";"2";"Pfizer-mRNA-BNT162b";36
2021-06-12;"Dose One";"2";"Moderna-mRNA-1273";4
2021-06-12;"Dose One";"2";"Jansen-Ad26";3
2021-06-12;"Dose One";"3";"Pfizer-mRNA-BNT162b";37
2021-06-12;"Dose One";"3";"Moderna-mRNA-1273";1
2021-06-12;"Dose One";"3";"AZ-ChAdOx1";1
2021-06-12;"Dose One";"3";"Jansen-Ad26";2
2021-06-12;"Dose One";"4";"Pfizer-mRNA-BNT162b";45
2021-06-12;"Dose One";"4";"Moderna-mRNA-1273";3
2021-06-12;"Dose One";"4";"Jansen-Ad26";2
2021-06-12;"Dose Two";"0";"Pfizer-mRNA-BNT162b";25
2021-06-12;"Dose Two";"0";"Moderna-mRNA-1273";26
2021-06-12;"Dose Two";"1";"Pfizer-mRNA-BNT162b";31
2021-06-12;"Dose Two";"1";"Moderna-mRNA-1273";35
2021-06-12;"Dose Two";"1";"AZ-ChAdOx1";4
2021-06-12;"Dose Two";"2";"Pfizer-mRNA-BNT162b";26
2021-06-12;"Dose Two";"2";"Moderna-mRNA-1273";26
2021-06-12;"Dose Two";"2";"AZ-ChAdOx1";4
2021-06-12;"Dose Two";"3";"Pfizer-mRNA-BNT162b";13
2021-06-12;"Dose Two";"3";"Moderna-mRNA-1273";32
2021-06-12;"Dose Two";"3";"AZ-ChAdOx1";1
2021-06-12;"Dose Two";"4";"Pfizer-mRNA-BNT162b";29
2021-06-12;"Dose Two";"4";"Moderna-mRNA-1273";34
2021-06-12;"Dose Two";"4";"AZ-ChAdOx1";3
2021-06-13;"Dose One";"0";"Pfizer-mRNA-BNT162b";17
2021-06-13;"Dose One";"0";"Moderna-mRNA-1273";1
2021-06-13;"Dose One";"0";"Jansen-Ad26";6
2021-06-13;"Dose One";"1";"Pfizer-mRNA-BNT162b";20
2021-06-13;"Dose One";"1";"Jansen-Ad26";6
2021-06-13;"Dose One";"2";"Pfizer-mRNA-BNT162b";25
2021-06-13;"Dose One";"2";"Moderna-mRNA-1273";3
2021-06-13;"Dose One";"2";"Jansen-Ad26";5
2021-06-13;"Dose One";"3";"Pfizer-mRNA-BNT162b";7
2021-06-13;"Dose One";"3";"Moderna-mRNA-1273";2
2021-06-13;"Dose One";"3";"Jansen-Ad26";4
2021-06-13;"Dose One";"4";"Pfizer-mRNA-BNT162b";19
2021-06-13;"Dose One";"4";"Jansen-Ad26";3
2021-06-13;"Dose Two";"0";"Pfizer-mRNA-BNT162b";9
2021-06-13;"Dose Two";"0";"Moderna-mRNA-1273";36
2021-06-13;"Dose Two";"0";"AZ-ChAdOx1";2
2021-06-13;"Dose Two";"1";"Pfizer-mRNA-BNT162b";14
2021-06-13;"Dose Two";"1";"Moderna-mRNA-1273";25
2021-06-13;"Dose Two";"2";"Pfizer-mRNA-BNT162b";10
2021-06-13;"Dose Two";"2";"Moderna-mRNA-1273";25
2021-06-13;"Dose Two";"3";"Pfizer-mRNA-BNT162b";5
2021-06-13;"Dose Two";"3";"Moderna-mRNA-1273";33
2021-06-13;"Dose Two";"4";"Pfizer-mRNA-BNT162b";14
2021-06-13;"Dose Two";"4";"Moderna-mRNA-1273";22
2021-06-14;"Dose One";"0";"Pfizer-mRNA-BNT162b";92
2021-06-14;"Dose One";"0";"Moderna-mRNA-1273";9
2021-06-14;"Dose One";"0";"Jansen-Ad26";11
2021-06-14;"Dose One";"1";"Pfizer-mRNA-BNT162b";85
2021-06-14;"Dose One";"1";"Moderna-mRNA-1273";18
2021-06-14;"Dose One";"1";"AZ-ChAdOx1";1
2021-06-14;"Dose One";"1";"Jansen-Ad26";10
2021-06-14;"Dose One";"2";"Pfizer-mRNA-BNT162b";69
2021-06-14;"Dose One";"2";"Moderna-mRNA-1273";8
2021-06-14;"Dose One";"2";"AZ-ChAdOx1";1
2021-06-14;"Dose One";"2";"Jansen-Ad26";11
2021-06-14;"Dose One";"3";"Pfizer-mRNA-BNT162b";72
2021-06-14;"Dose One";"3";"Moderna-mRNA-1273";9
2021-06-14;"Dose One";"3";"AZ-ChAdOx1";5
2021-06-14;"Dose One";"3";"Jansen-Ad26";9
2021-06-14;"Dose One";"4";"Pfizer-mRNA-BNT162b";71
2021-06-14;"Dose One";"4";"Moderna-mRNA-1273";4
2021-06-14;"Dose One";"4";"AZ-ChAdOx1";2
2021-06-14;"Dose One";"4";"Jansen-Ad26";13
2021-06-14;"Dose Two";"0";"Pfizer-mRNA-BNT162b";26
2021-06-14;"Dose Two";"0";"Moderna-mRNA-1273";27
2021-06-14;"Dose Two";"0";"AZ-ChAdOx1";8
2021-06-14;"Dose Two";"1";"Pfizer-mRNA-BNT162b";34
2021-06-14;"Dose Two";"1";"Moderna-mRNA-1273";18
2021-06-14;"Dose Two";"1";"AZ-ChAdOx1";5
2021-06-14;"Dose Two";"2";"Pfizer-mRNA-BNT162b";27
