"contrast";"term";"estimate";"SE";"df";"asymp.LCL";"asymp.UCL";"trt";"ctrl";"crtl.n_events";"crtl.n_obs";"crtl.exp_time";"trt.n_events";"trt.n_obs";"trt.exp_time";"model_AIC";"model_BIC";"model_size";"model_p_value";"model_interaction_var"
"(V3 0-14D) - (no-vax)";"0";"-1.848306e+00";"1.061835e+00";"Inf";"    -4.353627";" 6.570143e-01";"V3 0-14D";"no-vax";" 81";"50957";"2110846";" 1";"51161";" 539459";"2592.2886";"2612.5735";"167779";"5.546895e-01";"cancer_group_hemathological"
"(V3 14-60D) - (no-vax)";"0";"-1.458645e+00";"3.340073e-01";"Inf";"    -2.246711";"-6.705790e-01";"V3 14-60D";"no-vax";" 81";"50957";"2110846";"11";"27151";" 742927";"2592.2886";"2612.5735";"167779";"5.546895e-01";"cancer_group_hemathological"
"(V3 60+) - (no-vax)";"0";"-1.156584e+00";"3.145794e-01";"Inf";"    -1.898811";"-4.143565e-01";"V3 60+";"no-vax";" 81";"50957";"2110846";"14";"11188";"1215682";"2592.2886";"2612.5735";"167779";"5.546895e-01";"cancer_group_hemathological"
"(V3 0-14D) - (no-vax)";"1";"-1.463459e+01";"1.199756e+03";"Inf";" -2845.371893";" 2.816103e+03";"V3 0-14D";"no-vax";" 24";" 3310";" 152565";" 0";" 3106";"  33443";"2592.2886";"2612.5735";"167779";"5.546895e-01";"cancer_group_hemathological"
"(V3 14-60D) - (no-vax)";"1";"-2.496888e+00";"1.024858e+00";"Inf";"    -4.914964";"-7.881148e-02";"V3 14-60D";"no-vax";" 24";" 3310";" 152565";" 1";" 1725";"  48432";"2592.2886";"2612.5735";"167779";"5.546895e-01";"cancer_group_hemathological"
"(V3 60+) - (no-vax)";"1";"-1.745018e+00";"7.459243e-01";"Inf";"    -3.504972";" 1.493524e-02";"V3 60+";"no-vax";" 24";" 3310";" 152565";" 2";"  697";"  74927";"2592.2886";"2612.5735";"167779";"5.546895e-01";"cancer_group_hemathological"
"(V3 0-14D) - (no-vax)";"0";"-1.937346e+00";"1.061306e+00";"Inf";"    -4.441420";" 5.667283e-01";"V3 0-14D";"no-vax";" 92";"48390";"2021574";" 1";"47972";" 505432";"2615.8282";"2636.1131";"167779";"2.638680e-01";"cancer_group_skin"
"(V3 14-60D) - (no-vax)";"0";"-1.477402e+00";"3.201987e-01";"Inf";"    -2.232888";"-7.219171e-01";"V3 14-60D";"no-vax";" 92";"48390";"2021574";"12";"25460";" 699875";"2615.8282";"2636.1131";"167779";"2.638680e-01";"cancer_group_skin"
"(V3 60+) - (no-vax)";"0";"-1.341697e+00";"3.207663e-01";"Inf";"    -2.098521";"-5.848724e-01";"V3 60+";"no-vax";" 92";"48390";"2021574";"13";"10550";"1143688";"2615.8282";"2636.1131";"167779";"2.638680e-01";"cancer_group_skin"
"(V3 0-14D) - (no-vax)";"1";"-1.703270e+01";"4.733696e+03";"Inf";"-11185.841498";" 1.115178e+04";"V3 0-14D";"no-vax";" 13";" 5877";" 241837";" 0";" 6295";"  67470";"2615.8282";"2636.1131";"167779";"2.638680e-01";"cancer_group_skin"
"(V3 14-60D) - (no-vax)";"1";"-1.693402e+01";"1.669535e+03";"Inf";" -3956.078697";" 3.922211e+03";"V3 14-60D";"no-vax";" 13";" 5877";" 241837";" 0";" 3416";"  91484";"2615.8282";"2636.1131";"167779";"2.638680e-01";"cancer_group_skin"
"(V3 60+) - (no-vax)";"1";"-9.776051e-01";"6.519201e-01";"Inf";"    -2.515763";" 5.605524e-01";"V3 60+";"no-vax";" 13";" 5877";" 241837";" 3";" 1335";" 146921";"2615.8282";"2636.1131";"167779";"2.638680e-01";"cancer_group_skin"
