"contrast";"term";"estimate";"SE";"df";"asymp.LCL";"asymp.UCL";"trt";"ctrl";"crtl.n_events";"crtl.n_obs";"crtl.exp_time";"trt.n_events";"trt.n_obs";"trt.exp_time";"model_AIC";"model_BIC";"model_size";"model_p_value";"model_interaction_var"
"(V3 0-14D) - (no-vax)";"Omicron VOC";NA;NA;NA;NA;NA;"V3 0-14D";"no-vax";" 59";" 7871";" 626002";NA;NA;NA;"10113.195";"10130.078";"167481";"2.599277e-02";"covid_voc"
"(V3 14-60D) - (no-vax)";"Omicron VOC";NA;NA;NA;NA;NA;"V3 14-60D";"no-vax";" 59";" 7871";" 626002";NA;NA;NA;"10113.195";"10130.078";"167481";"2.599277e-02";"covid_voc"
"(V3 60+) - (no-vax)";"Omicron VOC";" -0.34714388";"   0.1842003";"Inf";"   -0.7081698";" 1.388203e-02";"V3 60+";"no-vax";" 59";" 7871";" 626002";"59";"10418";" 886572";"10113.195";"10130.078";"167481";"2.599277e-02";"covid_voc"
"(V3 0-14D) - (no-vax)";"0";" -1.84543714";"   0.7265858";"Inf";"   -3.5597631";"-1.311112e-01";"V3 0-14D";"no-vax";" 65";"12814";" 425972";" 2";"12814";" 121980";"10116.669";"10146.214";"167481";"1.549328e-01";"vac_mRNA_12"
"(V3 14-60D) - (no-vax)";"0";" -1.63432190";"   0.4015143";"Inf";"   -2.5816654";"-6.869784e-01";"V3 14-60D";"no-vax";" 65";"12814";" 425972";" 7";" 5482";" 149326";"10116.669";"10146.214";"167481";"1.549328e-01";"vac_mRNA_12"
"(V3 60+) - (no-vax)";"0";" -1.33384011";"   0.3825088";"Inf";"   -2.2363415";"-4.313387e-01";"V3 60+";"no-vax";" 65";"12814";" 425972";" 8";" 2299";" 252705";"10116.669";"10146.214";"167481";"1.549328e-01";"vac_mRNA_12"
"(V3 0-14D) - (no-vax)";"1";" -1.62074463";"   0.3415162";"Inf";"   -2.4265271";"-8.149621e-01";"V3 0-14D";"no-vax";"295";"41453";"1804890";"10";"41453";" 450855";"10116.669";"10146.214";"167481";"1.549328e-01";"vac_mRNA_12"
"(V3 14-60D) - (no-vax)";"1";" -1.48522209";"   0.1845298";"Inf";"   -1.9206066";"-1.049838e+00";"V3 14-60D";"no-vax";"295";"41453";"1804890";"36";"23387";" 637045";"10116.669";"10146.214";"167481";"1.549328e-01";"vac_mRNA_12"
"(V3 60+) - (no-vax)";"1";" -0.50064211";"   0.1463687";"Inf";"   -0.8459883";"-1.552960e-01";"V3 60+";"no-vax";"295";"41453";"1804890";"80";" 9490";"1028721";"10116.669";"10146.214";"167481";"1.549328e-01";"vac_mRNA_12"
"(V3 0-14D) - (no-vax)";"0";" -0.71110146";"   0.5683207";"Inf";"   -2.0520124";" 6.298095e-01";"V3 0-14D";"no-vax";" 13";" 9002";" 167405";" 5";"17862";" 201097";" 3688.945";" 3711.674";"149330";"4.462005e-01";"vac_diff_vac"
"(V3 14-60D) - (no-vax)";"0";" -0.49494749";"   0.4119670";"Inf";"   -1.4669534";" 4.770584e-01";"V3 14-60D";"no-vax";" 13";" 9002";" 167405";"16";"10692";" 264971";" 3688.945";" 3711.674";"149330";"4.462005e-01";"vac_diff_vac"
"(V3 60+) - (no-vax)";"0";" -0.31800794";"   0.4769318";"Inf";"   -1.4432934";" 8.072776e-01";"V3 60+";"no-vax";" 13";" 9002";" 167405";"38";" 3225";" 348189";" 3688.945";" 3711.674";"149330";"4.462005e-01";"vac_diff_vac"
"(V3 0-14D) - (no-vax)";"1";" -0.79560260";"   0.4518216";"Inf";"   -1.8616426";" 2.704374e-01";"V3 0-14D";"no-vax";" 34";"34564";" 596046";" 7";"36405";" 371738";" 3688.945";" 3711.674";"149330";"4.462005e-01";"vac_diff_vac"
"(V3 14-60D) - (no-vax)";"1";" -0.52351665";"   0.3037096";"Inf";"   -1.2400973";" 1.930640e-01";"V3 14-60D";"no-vax";" 34";"34564";" 596046";"27";"18177";" 521400";" 3688.945";" 3711.674";"149330";"4.462005e-01";"vac_diff_vac"
"(V3 60+) - (no-vax)";"1";" -0.83956314";"   0.4751904";"Inf";"   -1.9607400";" 2.816137e-01";"V3 60+";"no-vax";" 34";"34564";" 596046";"50";" 8564";" 933237";" 3688.945";" 3711.674";"149330";"4.462005e-01";"vac_diff_vac"
"(V3 0-14D) - (no-vax)";"0";" -0.79916848";"   0.3671937";"Inf";"   -1.6655351";" 6.719810e-02";"V3 0-14D";"no-vax";" 36";"32742";" 603524";"10";"41454";" 450857";"10045.344";"10074.889";"167481";"1.249867e-10";"vac_heterologous"
"(V3 14-60D) - (no-vax)";"0";" -0.37930335";"   0.2456362";"Inf";"   -0.9588639";" 2.002572e-01";"V3 14-60D";"no-vax";" 36";"32742";" 603524";"36";"23387";" 637045";"10045.344";"10074.889";"167481";"1.249867e-10";"vac_heterologous"
"(V3 60+) - (no-vax)";"0";"  0.83417706";"   0.2322787";"Inf";"    0.2861324";" 1.382222e+00";"V3 60+";"no-vax";" 36";"32742";" 603524";"80";" 9490";"1028793";"10045.344";"10074.889";"167481";"1.249867e-10";"vac_heterologous"
"(V3 0-14D) - (no-vax)";"1";" -2.42722816";"   0.7198314";"Inf";"   -4.1256174";"-7.288389e-01";"V3 0-14D";"no-vax";"324";"21525";"1627338";" 2";"12813";" 121978";"10045.344";"10074.889";"167481";"1.249867e-10";"vac_heterologous"
"(V3 14-60D) - (no-vax)";"1";" -1.92810081";"   0.3858918";"Inf";"   -2.8385842";"-1.017617e+00";"V3 14-60D";"no-vax";"324";"21525";"1627338";" 7";" 5482";" 149326";"10045.344";"10074.889";"167481";"1.249867e-10";"vac_heterologous"
"(V3 60+) - (no-vax)";"1";" -1.40017086";"   0.3653671";"Inf";"   -2.2622278";"-5.381139e-01";"V3 60+";"no-vax";"324";"21525";"1627338";" 8";" 2299";" 252633";"10045.344";"10074.889";"167481";"1.249867e-10";"vac_heterologous"
"(V3 0-14D) - (no-vax)";"0";" -1.70280045";"   0.3269434";"Inf";"   -2.4741995";"-9.314014e-01";"V3 0-14D";"no-vax";"345";"45356";"1850648";"11";"45130";" 476269";"10060.297";"10089.841";"167481";"1.087891e-01";"cancer_dx_breast"
"(V3 14-60D) - (no-vax)";"0";" -1.58501841";"   0.1791816";"Inf";"   -2.0077842";"-1.162253e+00";"V3 14-60D";"no-vax";"345";"45356";"1850648";"38";"23965";" 648031";"10060.297";"10089.841";"167481";"1.087891e-01";"cancer_dx_breast"
"(V3 60+) - (no-vax)";"0";" -0.66967433";"   0.1454106";"Inf";"   -1.0127599";"-3.265888e-01";"V3 60+";"no-vax";"345";"45356";"1850648";"79";" 9614";"1049834";"10060.297";"10089.841";"167481";"1.087891e-01";"cancer_dx_breast"
"(V3 0-14D) - (no-vax)";"1";" -0.94898636";"   1.0392421";"Inf";"   -3.4010017";" 1.503029e+00";"V3 0-14D";"no-vax";" 15";" 8911";" 380214";" 1";" 9137";"  96566";"10060.297";"10089.841";"167481";"1.087891e-01";"cancer_dx_breast"
"(V3 14-60D) - (no-vax)";"1";" -0.51972071";"   0.5192155";"Inf";"   -1.7447715";" 7.053301e-01";"V3 14-60D";"no-vax";" 15";" 8911";" 380214";" 5";" 4904";" 138340";"10060.297";"10089.841";"167481";"1.087891e-01";"cancer_dx_breast"
"(V3 60+) - (no-vax)";"1";"  0.22539169";"   0.4280208";"Inf";"   -0.7844920";" 1.235275e+00";"V3 60+";"no-vax";" 15";" 8911";" 380214";" 9";" 2175";" 231592";"10060.297";"10089.841";"167481";"1.087891e-01";"cancer_dx_breast"
"(V3 0-14D) - (no-vax)";"0";" -1.64033667";"   0.3414087";"Inf";"   -2.4458654";"-8.348080e-01";"V3 0-14D";"no-vax";"305";"46457";"1962689";"10";"46231";" 489667";"10120.007";"10149.551";"167481";"6.647800e-01";"cancer_dx_prostate"
"(V3 14-60D) - (no-vax)";"0";" -1.46036758";"   0.1802272";"Inf";"   -1.8856005";"-1.035135e+00";"V3 14-60D";"no-vax";"305";"46457";"1962689";"38";"24858";" 686290";"10120.007";"10149.551";"167481";"6.647800e-01";"cancer_dx_prostate"
"(V3 60+) - (no-vax)";"0";" -0.56710924";"   0.1469758";"Inf";"   -0.9138879";"-2.203306e-01";"V3 60+";"no-vax";"305";"46457";"1962689";"78";"10423";"1125199";"10120.007";"10149.551";"167481";"6.647800e-01";"cancer_dx_prostate"
"(V3 0-14D) - (no-vax)";"1";" -1.77410609";"   0.7282741";"Inf";"   -3.4924153";"-5.579685e-02";"V3 0-14D";"no-vax";" 55";" 7810";" 268173";" 2";" 8036";"  83168";"10120.007";"10149.551";"167481";"6.647800e-01";"cancer_dx_prostate"
"(V3 14-60D) - (no-vax)";"1";" -1.85225700";"   0.4702678";"Inf";"   -2.9618194";"-7.426946e-01";"V3 14-60D";"no-vax";" 55";" 7810";" 268173";" 5";" 4011";" 100081";"10120.007";"10149.551";"167481";"6.647800e-01";"cancer_dx_prostate"
"(V3 60+) - (no-vax)";"1";" -0.94140308";"   0.3524771";"Inf";"   -1.7730470";"-1.097592e-01";"V3 60+";"no-vax";" 55";" 7810";" 268173";"10";" 1366";" 156227";"10120.007";"10149.551";"167481";"6.647800e-01";"cancer_dx_prostate"
"(V3 0-14D) - (no-vax)";"0";" -1.73910300";"   0.3572921";"Inf";"   -2.5821074";"-8.960986e-01";"V3 0-14D";"no-vax";"293";"46580";"1920876";" 9";"46561";" 491672";"10114.991";"10144.535";"167481";"6.268572e-01";"cancer_dx_colorectal"
"(V3 14-60D) - (no-vax)";"0";" -1.42969486";"   0.1806593";"Inf";"   -1.8559471";"-1.003443e+00";"V3 14-60D";"no-vax";"293";"46580";"1920876";"38";"24818";" 677563";"10114.991";"10144.535";"167481";"6.268572e-01";"cancer_dx_colorectal"
"(V3 60+) - (no-vax)";"0";" -0.62245259";"   0.1517633";"Inf";"   -0.9805270";"-2.643781e-01";"V3 60+";"no-vax";"293";"46580";"1920876";"71";"10182";"1101427";"10114.991";"10144.535";"167481";"6.268572e-01";"cancer_dx_colorectal"
"(V3 0-14D) - (no-vax)";"1";" -1.38224409";"   0.6009959";"Inf";"   -2.8002497";" 3.576152e-02";"V3 0-14D";"no-vax";" 67";" 7687";" 309986";" 3";" 7706";"  81163";"10114.991";"10144.535";"167481";"6.268572e-01";"cancer_dx_colorectal"
"(V3 14-60D) - (no-vax)";"1";" -1.97274302";"   0.4666484";"Inf";"   -3.0737657";"-8.717203e-01";"V3 14-60D";"no-vax";" 67";" 7687";" 309986";" 5";" 4051";" 108808";"10114.991";"10144.535";"167481";"6.268572e-01";"cancer_dx_colorectal"
"(V3 60+) - (no-vax)";"1";" -0.58500083";"   0.2820127";"Inf";"   -1.2503892";" 8.038754e-02";"V3 60+";"no-vax";" 67";" 7687";" 309986";"17";" 1607";" 179999";"10114.991";"10144.535";"167481";"6.268572e-01";"cancer_dx_colorectal"
"(V3 0-14D) - (no-vax)";"0";" -1.67385982";"   0.3412057";"Inf";"   -2.4789095";"-8.688101e-01";"V3 0-14D";"no-vax";"305";"51550";"2124787";"10";"51758";" 546122";"10061.692";"10091.236";"167481";"1.507522e-01";"cancer_dx_lung"
"(V3 14-60D) - (no-vax)";"0";" -1.39293411";"   0.1748894";"Inf";"   -1.8055727";"-9.802955e-01";"V3 14-60D";"no-vax";"305";"51550";"2124787";"41";"27497";" 750381";"10061.692";"10091.236";"167481";"1.507522e-01";"cancer_dx_lung"
"(V3 60+) - (no-vax)";"0";" -0.55477961";"   0.1459577";"Inf";"   -0.8991562";"-2.104030e-01";"V3 60+";"no-vax";"305";"51550";"2124787";"80";"11272";"1225939";"10061.692";"10091.236";"167481";"1.507522e-01";"cancer_dx_lung"
"(V3 0-14D) - (no-vax)";"1";" -1.54545134";"   0.7287180";"Inf";"   -3.2648079";" 1.739052e-01";"V3 0-14D";"no-vax";" 55";" 2717";" 106075";" 2";" 2509";"  26713";"10061.692";"10091.236";"167481";"1.507522e-01";"cancer_dx_lung"
"(V3 14-60D) - (no-vax)";"1";" -2.64732349";"   0.7217711";"Inf";"   -4.3502893";"-9.443577e-01";"V3 14-60D";"no-vax";" 55";" 2717";" 106075";" 2";" 1372";"  35990";"10061.692";"10091.236";"167481";"1.507522e-01";"cancer_dx_lung"
"(V3 60+) - (no-vax)";"1";" -1.03829829";"   0.3861427";"Inf";"   -1.9493737";"-1.272229e-01";"V3 60+";"no-vax";" 55";" 2717";" 106075";" 8";"  517";"  55487";"10061.692";"10091.236";"167481";"1.507522e-01";"cancer_dx_lung"
"(V3 0-14D) - (no-vax)";"0";" -1.63351497";"   0.3150917";"Inf";"   -2.3769506";"-8.900793e-01";"V3 0-14D";"no-vax";"348";"52650";"2156667";"12";"52728";" 556744";"10118.876";"10148.420";"167481";"1.732895e-01";"cancer_dx_head_neck"
"(V3 14-60D) - (no-vax)";"0";" -1.58220730";"   0.1772191";"Inf";"   -2.0003427";"-1.164072e+00";"V3 14-60D";"no-vax";"348";"52650";"2156667";"39";"28063";" 765537";"10118.876";"10148.420";"167481";"1.732895e-01";"cancer_dx_head_neck"
"(V3 60+) - (no-vax)";"0";" -0.60954342";"   0.1417608";"Inf";"   -0.9440176";"-2.750693e-01";"V3 60+";"no-vax";"348";"52650";"2156667";"86";"11475";"1247394";"10118.876";"10148.420";"167481";"1.732895e-01";"cancer_dx_head_neck"
"(V3 0-14D) - (no-vax)";"1";"-13.74284685";" 725.3438971";"Inf";"-1725.1385159";" 1.697653e+03";"V3 0-14D";"no-vax";" 12";" 1617";"  74195";" 0";" 1539";"  16091";"10118.876";"10148.420";"167481";"1.732895e-01";"cancer_dx_head_neck"
"(V3 14-60D) - (no-vax)";"1";" -0.25022867";"   0.5799181";"Inf";"   -1.6185029";" 1.118046e+00";"V3 14-60D";"no-vax";" 12";" 1617";"  74195";" 4";"  806";"  20834";"10118.876";"10148.420";"167481";"1.732895e-01";"cancer_dx_head_neck"
"(V3 60+) - (no-vax)";"1";" -0.76322354";"   0.7671396";"Inf";"   -2.5732331";" 1.046786e+00";"V3 60+";"no-vax";" 12";" 1617";"  74195";" 2";"  314";"  34032";"10118.876";"10148.420";"167481";"1.732895e-01";"cancer_dx_head_neck"
"(V3 0-14D) - (no-vax)";"0";" -1.65275903";"   0.3150224";"Inf";"   -2.3960312";"-9.094869e-01";"V3 0-14D";"no-vax";"356";"52968";"2177085";"12";"53085";" 560121";"10118.244";"10147.788";"167481";"5.930557e-01";"cancer_dx_endometrium"
"(V3 14-60D) - (no-vax)";"0";" -1.49963481";"   0.1701705";"Inf";"   -1.9011396";"-1.098130e+00";"V3 14-60D";"no-vax";"356";"52968";"2177085";"43";"28198";" 767266";"10118.244";"10147.788";"167481";"5.930557e-01";"cancer_dx_endometrium"
"(V3 60+) - (no-vax)";"0";" -0.62328566";"   0.1414759";"Inf";"   -0.9570876";"-2.894837e-01";"V3 60+";"no-vax";"356";"52968";"2177085";"86";"11487";"1248326";"10118.244";"10147.788";"167481";"5.930557e-01";"cancer_dx_endometrium"
"(V3 0-14D) - (no-vax)";"1";"-13.97770729";"1342.6106339";"Inf";"-3181.7689211";" 3.153814e+03";"V3 0-14D";"no-vax";"  4";" 1299";"  53777";" 0";" 1182";"  12714";"10118.244";"10147.788";"167481";"5.930557e-01";"cancer_dx_endometrium"
"(V3 14-60D) - (no-vax)";"1";"-13.97015572";" 727.7602512";"Inf";"-1731.0670350";" 1.703127e+03";"V3 14-60D";"no-vax";"  4";" 1299";"  53777";" 0";"  671";"  19105";"10118.244";"10147.788";"167481";"5.930557e-01";"cancer_dx_endometrium"
"(V3 60+) - (no-vax)";"1";"  0.03613081";"   0.8692722";"Inf";"   -2.0148532";" 2.087115e+00";"V3 60+";"no-vax";"  4";" 1299";"  53777";" 2";"  302";"  33100";"10118.244";"10147.788";"167481";"5.930557e-01";"cancer_dx_endometrium"
"(V3 0-14D) - (no-vax)";"0";" -1.80380630";"   0.3570067";"Inf";"   -2.6461374";"-9.614751e-01";"V3 0-14D";"no-vax";"313";"48613";"2014020";" 9";"48814";" 515582";"10115.910";"10145.454";"167481";"6.291532e-01";"cancer_dx_bladder"
"(V3 14-60D) - (no-vax)";"0";" -1.47044381";"   0.1781467";"Inf";"   -1.8907678";"-1.050120e+00";"V3 14-60D";"no-vax";"313";"48613";"2014020";"39";"26014";" 711144";"10115.910";"10145.454";"167481";"6.291532e-01";"cancer_dx_bladder"
"(V3 60+) - (no-vax)";"0";" -0.62484926";"   0.1479703";"Inf";"   -0.9739744";"-2.757241e-01";"V3 60+";"no-vax";"313";"48613";"2014020";"76";"10712";"1161081";"10115.910";"10145.454";"167481";"6.291532e-01";"cancer_dx_bladder"
"(V3 0-14D) - (no-vax)";"1";" -1.04160730";"   0.6061149";"Inf";"   -2.4716909";" 3.884763e-01";"V3 0-14D";"no-vax";" 47";" 5654";" 216842";" 3";" 5453";"  57253";"10115.910";"10145.454";"167481";"6.291532e-01";"cancer_dx_bladder"
"(V3 14-60D) - (no-vax)";"1";" -1.83467458";"   0.5235800";"Inf";"   -3.0700231";"-5.993261e-01";"V3 14-60D";"no-vax";" 47";" 5654";" 216842";" 4";" 2855";"  75227";"10115.910";"10145.454";"167481";"6.291532e-01";"cancer_dx_bladder"
"(V3 60+) - (no-vax)";"1";" -0.53949153";"   0.3323379";"Inf";"   -1.3236185";" 2.446354e-01";"V3 60+";"no-vax";" 47";" 5654";" 216842";"12";" 1077";" 120345";"10115.910";"10145.454";"167481";"6.291532e-01";"cancer_dx_bladder"
"(V3 0-14D) - (no-vax)";"0";" -1.61018900";"   0.3152097";"Inf";"   -2.3539031";"-8.664749e-01";"V3 0-14D";"no-vax";"342";"53459";"2197294";"12";"53476";" 564343";"10103.571";"10133.115";"167481";"2.181265e-01";"cancer_dx_liver_biliary"
"(V3 14-60D) - (no-vax)";"0";" -1.50664997";"   0.1738188";"Inf";"   -1.9167626";"-1.096537e+00";"V3 14-60D";"no-vax";"342";"53459";"2197294";"41";"28427";" 774160";"10103.571";"10133.115";"167481";"2.181265e-01";"cancer_dx_liver_biliary"
"(V3 60+) - (no-vax)";"0";" -0.57460954";"   0.1413785";"Inf";"   -0.9081817";"-2.410374e-01";"V3 60+";"no-vax";"342";"53459";"2197294";"87";"11610";"1262189";"10103.571";"10133.115";"167481";"2.181265e-01";"cancer_dx_liver_biliary"
"(V3 0-14D) - (no-vax)";"1";"-14.37291106";" 747.9964691";"Inf";"-1779.2156605";" 1.750470e+03";"V3 0-14D";"no-vax";" 18";"  808";"  33568";" 0";"  791";"   8492";"10103.571";"10133.115";"167481";"2.181265e-01";"cancer_dx_liver_biliary"
"(V3 14-60D) - (no-vax)";"1";" -1.60768939";"   0.7472374";"Inf";"   -3.3707413";" 1.553625e-01";"V3 14-60D";"no-vax";" 18";"  808";"  33568";" 2";"  442";"  12211";"10103.571";"10133.115";"167481";"2.181265e-01";"cancer_dx_liver_biliary"
"(V3 60+) - (no-vax)";"1";" -2.09678208";"   1.0302377";"Inf";"   -4.5275523";" 3.339882e-01";"V3 60+";"no-vax";" 18";"  808";"  33568";" 1";"  179";"  19237";"10103.571";"10133.115";"167481";"2.181265e-01";"cancer_dx_liver_biliary"
"(V3 0-14D) - (no-vax)";"0";" -1.64453318";"   0.3150276";"Inf";"   -2.3878177";"-9.012487e-01";"V3 0-14D";"no-vax";"356";"52283";"2156132";"12";"52048";" 549361";"10114.184";"10143.728";"167481";"8.539157e-01";"cancer_dx_melanoma"
"(V3 14-60D) - (no-vax)";"0";" -1.51514888";"   0.1717905";"Inf";"   -1.9204760";"-1.109822e+00";"V3 14-60D";"no-vax";"356";"52283";"2156132";"42";"27683";" 753548";"10114.184";"10143.728";"167481";"8.539157e-01";"cancer_dx_melanoma"
"(V3 60+) - (no-vax)";"0";" -0.61419209";"   0.1414615";"Inf";"   -0.9479601";"-2.804241e-01";"V3 60+";"no-vax";"356";"52283";"2156132";"86";"11289";"1226704";"10114.184";"10143.728";"167481";"8.539157e-01";"cancer_dx_melanoma"
"(V3 0-14D) - (no-vax)";"1";"-12.65470780";" 602.8507984";"Inf";"-1435.0369042";" 1.409727e+03";"V3 0-14D";"no-vax";"  4";" 1984";"  74730";" 0";" 2219";"  23474";"10114.184";"10143.728";"167481";"8.539157e-01";"cancer_dx_melanoma"
"(V3 14-60D) - (no-vax)";"1";" -0.99421863";"   1.1193186";"Inf";"   -3.6351686";" 1.646731e+00";"V3 14-60D";"no-vax";"  4";" 1984";"  74730";" 1";" 1186";"  32823";"10114.184";"10143.728";"167481";"8.539157e-01";"cancer_dx_melanoma"
"(V3 60+) - (no-vax)";"1";" -0.14113734";"   0.8694263";"Inf";"   -2.1924847";" 1.910210e+00";"V3 60+";"no-vax";"  4";" 1984";"  74730";" 2";"  500";"  54722";"10114.184";"10143.728";"167481";"8.539157e-01";"cancer_dx_melanoma"
"(V3 0-14D) - (no-vax)";"0";" -1.66379191";"   0.3149705";"Inf";"   -2.4069417";"-9.206421e-01";"V3 0-14D";"no-vax";"360";"53613";"2201956";"12";"53691";" 566865";"10108.325";"10137.869";"167481";"1.880293e-03";"cancer_dx_pancreas"
"(V3 14-60D) - (no-vax)";"0";" -1.58557941";"   0.1751336";"Inf";"   -1.9987943";"-1.172365e+00";"V3 14-60D";"no-vax";"360";"53613";"2201956";"40";"28564";" 777579";"10108.325";"10137.869";"167481";"1.880293e-03";"cancer_dx_pancreas"
"(V3 60+) - (no-vax)";"0";" -0.62817428";"   0.1408973";"Inf";"   -0.9606110";"-2.957375e-01";"V3 60+";"no-vax";"360";"53613";"2201956";"87";"11658";"1268943";"10108.325";"10137.869";"167481";"1.880293e-03";"cancer_dx_pancreas"
"(V3 0-14D) - (no-vax)";"1";" -0.14843797";"2084.9441207";"Inf";"-4919.4210103";" 4.919124e+03";"V3 0-14D";"no-vax";"  0";"  654";"  28906";" 0";"  576";"   5970";"10108.325";"10137.869";"167481";"1.880293e-03";"cancer_dx_pancreas"
"(V3 14-60D) - (no-vax)";"1";" 14.91701033";" 682.9278094";"Inf";"-1596.4010142";" 1.626235e+03";"V3 14-60D";"no-vax";"  0";"  654";"  28906";" 3";"  305";"   8792";"10108.325";"10137.869";"167481";"1.880293e-03";"cancer_dx_pancreas"
"(V3 60+) - (no-vax)";"1";" 14.12401321";" 682.9282994";"Inf";"-1597.1951674";" 1.625443e+03";"V3 60+";"no-vax";"  0";"  654";"  28906";" 1";"  131";"  12483";"10108.325";"10137.869";"167481";"1.880293e-03";"cancer_dx_pancreas"
"(V3 0-14D) - (no-vax)";"0";" -1.61642066";"   0.3151799";"Inf";"   -2.3600645";"-8.727768e-01";"V3 0-14D";"no-vax";"346";"52329";"2158919";"12";"52203";" 551484";"10122.323";"10151.867";"167481";"6.746359e-01";"cancer_dx_kidney"
"(V3 14-60D) - (no-vax)";"0";" -1.49086077";"   0.1720235";"Inf";"   -1.8967375";"-1.084984e+00";"V3 14-60D";"no-vax";"346";"52329";"2158919";"42";"27823";" 757980";"10122.323";"10151.867";"167481";"6.746359e-01";"cancer_dx_kidney"
"(V3 60+) - (no-vax)";"0";" -0.61554516";"   0.1427072";"Inf";"   -0.9522522";"-2.788381e-01";"V3 60+";"no-vax";"346";"52329";"2158919";"84";"11361";"1234366";"10122.323";"10151.867";"167481";"6.746359e-01";"cancer_dx_kidney"
"(V3 0-14D) - (no-vax)";"1";"-13.94103374";" 631.6791596";"Inf";"-1504.3416317";" 1.476460e+03";"V3 0-14D";"no-vax";" 14";" 1938";"  71943";" 0";" 2064";"  21351";"10122.323";"10151.867";"167481";"6.746359e-01";"cancer_dx_kidney"
"(V3 14-60D) - (no-vax)";"1";" -2.14762021";"   1.0365178";"Inf";"   -4.5932078";" 2.979674e-01";"V3 14-60D";"no-vax";" 14";" 1938";"  71943";" 1";" 1046";"  28391";"10122.323";"10151.867";"167481";"6.746359e-01";"cancer_dx_kidney"
"(V3 60+) - (no-vax)";"1";" -0.59474572";"   0.5720640";"Inf";"   -1.9444887";" 7.549973e-01";"V3 60+";"no-vax";" 14";" 1938";"  71943";" 4";"  428";"  47060";"10122.323";"10151.867";"167481";"6.746359e-01";"cancer_dx_kidney"
"(V3 0-14D) - (no-vax)";"0";" -1.62597049";"   0.3151430";"Inf";"   -2.3695273";"-8.824137e-01";"V3 0-14D";"no-vax";"348";"53407";"2197978";"12";"53450";" 564057";"10112.241";"10141.786";"167481";"7.522079e-01";"cancer_dx_gastric"
"(V3 14-60D) - (no-vax)";"0";" -1.52390645";"   0.1736672";"Inf";"   -1.9336616";"-1.114151e+00";"V3 14-60D";"no-vax";"348";"53407";"2197978";"41";"28421";" 774075";"10112.241";"10141.786";"167481";"7.522079e-01";"cancer_dx_gastric"
"(V3 60+) - (no-vax)";"0";" -0.62615368";"   0.1426439";"Inf";"   -0.9627116";"-2.895958e-01";"V3 60+";"no-vax";"348";"53407";"2197978";"84";"11610";"1261624";"10112.241";"10141.786";"167481";"7.522079e-01";"cancer_dx_gastric"
"(V3 0-14D) - (no-vax)";"1";"-13.63171055";" 613.8461886";"Inf";"-1461.9567228";" 1.434693e+03";"V3 0-14D";"no-vax";" 12";"  860";"  32884";" 0";"  817";"   8778";"10112.241";"10141.786";"167481";"7.522079e-01";"cancer_dx_gastric"
"(V3 14-60D) - (no-vax)";"1";" -1.23539786";"   0.7656150";"Inf";"   -3.0418102";" 5.710145e-01";"V3 14-60D";"no-vax";" 12";"  860";"  32884";" 2";"  448";"  12296";"10112.241";"10141.786";"167481";"7.522079e-01";"cancer_dx_gastric"
"(V3 60+) - (no-vax)";"1";" -0.35312625";"   0.5824456";"Inf";"   -1.7273640";" 1.021111e+00";"V3 60+";"no-vax";" 12";"  860";"  32884";" 4";"  179";"  19802";"10112.241";"10141.786";"167481";"7.522079e-01";"cancer_dx_gastric"
"(V3 0-14D) - (no-vax)";"0";" -1.65913915";"   0.3149825";"Inf";"   -2.4023172";"-9.159611e-01";"V3 0-14D";"no-vax";"359";"54048";"2221601";"12";"54043";" 570490";"10122.914";"10152.458";"167481";"8.955571e-01";"cancer_dx_esophagus"
"(V3 14-60D) - (no-vax)";"0";" -1.50882440";"   0.1701039";"Inf";"   -1.9101720";"-1.107477e+00";"V3 14-60D";"no-vax";"359";"54048";"2221601";"43";"28753";" 783354";"10122.914";"10152.458";"167481";"8.955571e-01";"cancer_dx_esophagus"
"(V3 60+) - (no-vax)";"0";" -0.61109480";"   0.1404572";"Inf";"   -0.9424933";"-2.796963e-01";"V3 60+";"no-vax";"359";"54048";"2221601";"88";"11746";"1276879";"10122.914";"10152.458";"167481";"8.955571e-01";"cancer_dx_esophagus"
"(V3 0-14D) - (no-vax)";"1";"-13.34278702";"1901.0167597";"Inf";"-4498.6522552";" 4.471967e+03";"V3 0-14D";"no-vax";"  1";"  219";"   9261";" 0";"  224";"   2345";"10122.914";"10152.458";"167481";"8.955571e-01";"cancer_dx_esophagus"
"(V3 14-60D) - (no-vax)";"1";"-13.33421725";"1113.2243348";"Inf";"-2639.9053002";" 2.613237e+03";"V3 14-60D";"no-vax";"  1";"  219";"   9261";" 0";"  116";"   3017";"10122.914";"10152.458";"167481";"8.955571e-01";"cancer_dx_esophagus"
"(V3 60+) - (no-vax)";"1";"-12.95451239";"1045.8185873";"Inf";"-2480.4866831";" 2.454578e+03";"V3 60+";"no-vax";"  1";"  219";"   9261";" 0";"   43";"   4547";"10122.914";"10152.458";"167481";"8.955571e-01";"cancer_dx_esophagus"
"(V3 0-14D) - (no-vax)";"0";" -1.66164750";"   0.3149705";"Inf";"   -2.4047972";"-9.184978e-01";"V3 0-14D";"no-vax";"360";"54070";"2220794";"12";"54081";" 570689";"10119.508";"10149.052";"167481";"1.000000e+00";"cancer_dx_testis"
